year_code,quarter_code,commercial_district_code,total_resident_population_now,total_resident_population_previous,resident_population_diff
2022,4,3110645,7298,7383,-85
2022,4,3110646,9126,8329,797
2022,4,3110647,9384,8626,758
2022,4,3110649,3107,3347,-240
2022,4,3110650,884,894,-10
2022,4,3110651,6065,6123,-58
2022,4,3110652,1472,2053,-581
2022,4,3110653,4682,3058,1624
2022,4,3110654,12767,12391,376
2022,4,3110655,1111,1014,97
2022,4,3110656,8787,9500,-713
2022,4,3110657,962,1567,-605
2022,4,3110658,3509,3078,431
2022,4,3110659,21341,18476,2865
2022,4,3110660,1635,1701,-66
2022,4,3110661,1462,1446,16
2022,4,3110662,13489,12580,909
2022,4,3110663,1571,1499,72
2022,4,3110664,672,524,148
2022,4,3110665,5926,5173,753
2022,4,3110666,2040,1817,223
2022,4,3110668,9692,8784,908
2022,4,3110670,8201,7458,743
2022,4,3110671,5933,7501,-1568
2022,4,3110672,3285,3381,-96
2022,4,3110673,4489,4156,333
2022,4,3110675,7877,7710,167
2022,4,3110676,3643,3305,338
2022,4,3110677,933,1606,-673
2022,4,3110678,965,1231,-266
2022,4,3110679,774,979,-205
2022,4,3110680,1694,1748,-54
2022,4,3110681,182,170,12
2022,4,3110683,1603,1694,-91
2022,4,3110684,1392,1389,3
2022,4,3110686,4719,4521,198
2022,4,3110687,631,542,89
2022,4,3110688,2559,2781,-222
2022,4,3110689,3159,3158,1
2022,4,3110690,5289,4903,386
2022,4,3110691,3182,2937,245
2022,4,3110692,1611,2116,-505
2022,4,3110693,689,719,-30
2022,4,3110694,7183,6947,236
2022,4,3110695,5758,5545,213
2022,4,3110696,3472,3491,-19
2022,4,3110697,2743,2994,-251
2022,4,3110698,6663,6704,-41
2022,4,3110699,1776,1608,168
2022,4,3110700,3390,3399,-9
2022,4,3110701,1041,1217,-176
2022,4,3110702,2019,2513,-494
2022,4,3110703,2024,2006,18
2022,4,3110706,530,697,-167
2022,4,3110707,2357,2099,258
2022,4,3110708,1359,1295,64
2022,4,3110709,2908,2634,274
2022,4,3110710,6572,5266,1306
2022,4,3110711,4335,3893,442
2022,4,3110712,6148,5072,1076
2022,4,3110713,7582,7091,491
2022,4,3110714,4887,4147,740
2022,4,3110715,1084,867,217
2022,4,3110716,815,823,-8
2022,4,3110717,8335,7311,1024
2022,4,3110718,2758,2665,93
2022,4,3110719,391,551,-160
2022,4,3110720,2822,2265,557
2022,4,3110721,2589,2548,41
2022,4,3110722,3967,3828,139
2022,4,3110723,903,816,87
2022,4,3110724,2731,2946,-215
2022,4,3110725,1069,1908,-839
2022,4,3110726,2030,1686,344
2022,4,3110727,858,1229,-371
2022,4,3110728,1428,1546,-118
2022,4,3110729,2732,2913,-181
2022,4,3110730,2024,2867,-843
2022,4,3110731,1175,1017,158
2022,4,3110732,2396,2840,-444
2022,4,3110733,284,445,-161
2022,4,3110734,208,347,-139
2022,4,3110735,5877,5369,508
2022,4,3110736,5078,4727,351
2022,4,3110737,2339,2720,-381
2022,4,3110738,3587,3498,89
2022,4,3110739,305,320,-15
2022,4,3110740,5596,5321,275
2022,4,3110741,3979,3680,299
2022,4,3110742,225,213,12
2022,4,3110743,4739,4293,446
2022,4,3110744,9027,8260,767
2022,4,3110745,3025,2946,79
2022,4,3110746,1705,1702,3
2022,4,3110747,1088,1006,82
2022,4,3110748,2000,1914,86
2022,4,3110749,5178,4810,368
2022,4,3110750,5109,4694,415
2022,4,3110751,5859,5590,269
2022,4,3110752,6605,6433,172
2022,4,3110753,7155,7026,129
2022,4,3110754,4570,5343,-773
2022,4,3110755,1546,1401,145
2022,4,3110756,2567,2569,-2
2022,4,3110757,1494,2162,-668
2022,4,3110758,1219,1450,-231
2022,4,3110760,964,1108,-144
2022,4,3110762,10608,11098,-490
2022,4,3110765,122,116,6
2022,4,3110766,2819,2307,512
2022,4,3110767,944,891,53
2022,4,3110768,1403,1300,103
2022,4,3110769,973,673,300
2022,4,3110770,1717,1935,-218
2022,4,3110771,859,693,166
2022,4,3110772,1357,1225,132
2022,4,3110774,1173,1317,-144
2022,4,3110775,925,768,157
2022,4,3110776,3951,3337,614
2022,4,3110777,161,124,37
2022,4,3110778,4386,4030,356
2022,4,3110780,3774,3240,534
2022,4,3110781,3804,3339,465
2022,4,3110782,524,763,-239
2022,4,3110783,822,772,50
2022,4,3110784,1161,998,163
2022,4,3110785,3762,3399,363
2022,4,3110786,2123,2158,-35
2022,4,3110787,3666,3238,428
2022,4,3110788,29,345,-316
2022,4,3110789,1863,1685,178
2022,4,3110790,3498,3364,134
2022,4,3110791,237,223,14
2022,4,3110792,4329,3798,531
2022,4,3110794,2865,3386,-521
2022,4,3110795,1969,1916,53
2022,4,3110796,888,1264,-376
2022,4,3110798,628,567,61
2022,4,3110799,657,633,24
2022,4,3110800,589,838,-249
2022,4,3110802,1321,1327,-6
2022,4,3110803,2778,2760,18
2022,4,3110804,2096,2297,-201
2022,4,3110805,615,768,-153
2022,4,3110807,1313,2234,-921
2022,4,3110809,781,711,70
2022,4,3110810,3227,3407,-180
2022,4,3110811,1721,1664,57
2022,4,3110812,1484,1434,50
2022,4,3110813,2000,2594,-594
2022,4,3110814,3842,3440,402
2022,4,3110815,4845,4944,-99
2022,4,3110816,1934,1790,144
2022,4,3110817,690,880,-190
2022,4,3110818,811,813,-2
2022,4,3110819,5348,5265,83
2022,4,3110820,3939,4096,-157
2022,4,3110821,6552,6050,502
2022,4,3110822,5124,5038,86
2022,4,3110823,3347,3577,-230
2022,4,3110824,518,631,-113
2022,4,3110825,8895,9016,-121
2022,4,3110826,4270,4283,-13
2022,4,3110827,2352,2391,-39
2022,4,3110828,7794,7081,713
2022,4,3110829,3301,3007,294
2022,4,3110830,4589,4133,456
2022,4,3110831,2614,2692,-78
2022,4,3110832,3203,3280,-77
2022,4,3110833,2057,2327,-270
2022,4,3110835,1187,1194,-7
2022,4,3110836,9006,9098,-92
2022,4,3110837,4190,4197,-7
2022,4,3110838,105,117,-12
2022,4,3110839,1966,1914,52
2022,4,3110840,2040,2244,-204
2022,4,3110841,2378,2042,336
2022,4,3110842,564,511,53
2022,4,3110843,1751,1683,68
2022,4,3110845,1728,1643,85
2022,4,3110846,8784,8998,-214
2022,4,3110847,4390,4610,-220
2022,4,3110848,4937,4871,66
2022,4,3110849,3953,3100,853
2022,4,3110850,8052,8232,-180
2022,4,3110851,3500,3582,-82
2022,4,3110852,1866,1902,-36
2022,4,3110853,2045,2369,-324
2022,4,3110854,2214,2185,29
2022,4,3110855,4326,4616,-290
2022,4,3110856,3964,4246,-282
2022,4,3110857,5001,5006,-5
2022,4,3110858,803,844,-41
2022,4,3110859,3305,2852,453
2022,4,3110860,2239,2357,-118
2022,4,3110861,7384,7107,277
2022,4,3110862,2392,2335,57
2022,4,3110863,4371,4002,369
2022,4,3110864,5109,5054,55
2022,4,3110865,9533,8794,739
2022,4,3110866,5150,5033,117
2022,4,3110867,3398,3553,-155
2022,4,3110868,3111,3126,-15
2022,4,3110869,10494,11244,-750
2022,4,3110871,1957,2357,-400
2022,4,3110872,2895,2608,287
2022,4,3110873,4993,4600,393
2022,4,3110874,3303,2944,359
2022,4,3110875,3019,3122,-103
2022,4,3110876,2916,2715,201
2022,4,3110877,3188,3562,-374
2022,4,3110878,1998,1788,210
2022,4,3110879,1784,1624,160
2022,4,3110880,1419,1373,46
2022,4,3110881,9588,10081,-493
2022,4,3110882,5168,5190,-22
2022,4,3110883,4525,4677,-152
2022,4,3110884,1189,1287,-98
2022,4,3110885,6068,7472,-1404
2022,4,3110886,3250,3465,-215
2022,4,3110887,1703,1891,-188
2022,4,3110888,1357,1490,-133
2022,4,3110889,2316,2307,9
2022,4,3110890,3044,3213,-169
2022,4,3110891,983,733,250
2022,4,3110892,11827,11824,3
2022,4,3110893,292,268,24
2022,4,3110895,9132,8549,583
2022,4,3110896,222,270,-48
2022,4,3110897,5445,5412,33
2022,4,3110899,3172,3090,82
2022,4,3110900,6613,6186,427
2022,4,3110901,5321,4807,514
2022,4,3110902,9327,9756,-429
2022,4,3110903,4273,4114,159
2022,4,3110904,902,1017,-115
2022,4,3110905,4142,3801,341
2022,4,3110906,1209,1203,6
2022,4,3110907,3382,3518,-136
2022,4,3110908,85,216,-131
2022,4,3110910,2373,2365,8
2022,4,3110912,359,317,42
2022,4,3110913,4942,3887,1055
2022,4,3110915,1494,1499,-5
2022,4,3110916,3749,3971,-222
2022,4,3110917,851,930,-79
2022,4,3110918,2876,3012,-136
2022,4,3110919,2558,3127,-569
2022,4,3110921,1174,1150,24
2022,4,3110922,2568,2738,-170
2022,4,3110924,2203,2470,-267
2022,4,3110925,3146,3056,90
2022,4,3110926,3535,3766,-231
2022,4,3110929,4523,4258,265
2022,4,3110930,1776,1972,-196
2022,4,3110931,147,160,-13
2022,4,3110932,654,652,2
2022,4,3110934,3084,2801,283
2022,4,3110935,1161,1076,85
2022,4,3110936,892,885,7
2022,4,3110939,6221,6198,23
2022,4,3110940,1204,1099,105
2022,4,3110942,8851,8496,355
2022,4,3110943,1664,1580,84
2022,4,3110945,372,297,75
2022,4,3110947,336,357,-21
2022,4,3110949,613,564,49
2022,4,3110951,1055,929,126
2022,4,3110952,925,868,57
2022,4,3110953,912,907,5
2022,4,3110954,483,448,35
2022,4,3110955,7070,7026,44
2022,4,3110956,573,588,-15
2022,4,3110957,1907,1761,146
2022,4,3110958,825,821,4
2022,4,3110959,361,361,0
2022,4,3110961,2098,2120,-22
2022,4,3110966,2647,2811,-164
2022,4,3110967,1326,1279,47
2022,4,3110968,567,549,18
2022,4,3110969,1391,1202,189
2022,4,3110970,852,1015,-163
2022,4,3110971,3781,3870,-89
2022,4,3110972,2073,1921,152
2022,4,3110973,2417,2295,122
2022,4,3110974,1418,1463,-45
2022,4,3110975,929,890,39
2022,4,3110976,2077,2022,55
2022,4,3110979,1114,1131,-17
2022,4,3110980,2531,2629,-98
2022,4,3110981,2055,2118,-63
2022,4,3110982,841,827,14
2022,4,3110983,2786,2703,83
2022,4,3110984,4410,4267,143
2022,4,3110988,1347,1318,29
2022,4,3110989,1499,1588,-89
2022,4,3110992,8225,7894,331
2022,4,3110994,1848,1777,71
2022,4,3110995,2831,2802,29
2022,4,3110996,1387,1368,19
2022,4,3110997,7646,7187,459
2022,4,3110999,2348,3223,-875
2022,4,3111001,814,1639,-825
2022,4,3111003,11562,10844,718
2022,4,3111004,10291,9985,306
2022,4,3111005,9342,8660,682
2022,4,3111006,9335,8763,572
2022,4,3111007,8691,8268,423
2022,4,3111008,5167,4837,330
2022,4,3111009,1250,1111,139
2022,4,3111010,9772,8953,819
2022,4,3111011,328,301,27
2022,4,3111012,6850,6266,584
2022,4,3111013,9152,8690,462
2022,4,3111014,3551,3154,397
2022,4,3111015,10674,10401,273
2022,4,3111016,3633,3349,284
2022,4,3111017,1086,967,119
2022,4,3111019,8922,8679,243
2022,4,3111020,656,685,-29
2022,4,3111021,9517,9969,-452
2022,4,3111022,2863,2794,69
2022,4,3111023,2201,2005,196
2022,4,3111024,1605,1531,74
2022,4,3111025,3177,3043,134
2022,4,3111026,4486,4545,-59
2022,4,3111027,5390,5416,-26
2022,4,3111028,1734,1839,-105
2022,4,3111029,1254,1287,-33
2022,4,3111030,1695,1884,-189
2022,4,3111031,3682,3628,54
2022,4,3111032,1872,1705,167
2022,4,3111033,703,674,29
2022,4,3111034,3817,5033,-1216
2022,4,3111035,3963,3928,35
2022,4,3111036,1368,1369,-1
2022,4,3111037,537,537,0
2022,4,3111038,2669,2407,262
2022,4,3111039,1887,2044,-157
2022,4,3111040,2546,2343,203
2022,4,3111042,5600,5657,-57
2022,4,3111043,2741,3084,-343
2022,4,3111044,5301,5036,265
2022,4,3111045,2557,2117,440
2022,4,3111046,10304,8877,1427
2022,4,3111047,2809,2487,322
2022,4,3111049,3521,4059,-538
2022,4,3111051,6263,6783,-520
2022,4,3111052,4815,6010,-1195
2022,4,3111053,3839,4507,-668
2022,4,3111054,393,441,-48
2022,4,3111055,103,105,-2
2022,4,3111056,411,802,-391
2022,4,3111057,3883,4221,-338
2022,4,3111058,1635,1575,60
2022,4,3111059,11657,11270,387
2022,4,3111060,9658,9867,-209
2022,4,3111061,9628,9641,-13
2022,4,3111062,3392,3532,-140
2022,4,3111063,5742,6177,-435
2022,4,3111064,2476,2762,-286
2022,4,3111065,2673,2837,-164
2022,4,3111066,5397,5430,-33
2022,4,3111067,9505,9441,64
2022,4,3111068,386,351,35
2022,4,3111069,5164,5329,-165
2022,4,3111070,2407,2665,-258
2022,4,3111071,1018,1313,-295
2022,4,3111072,7213,7359,-146
2022,4,3111073,7458,7108,350
2022,4,3111074,2307,2331,-24
2022,4,3111075,4718,4283,435
2022,4,3111076,1743,2077,-334
2022,4,3111077,11358,11736,-378
2022,4,3111078,10272,9399,873
2022,4,3111079,1969,1950,19
2022,4,3111080,3247,2995,252
2022,4,3111082,1250,1122,128
2022,4,3111083,3443,3217,226
2022,4,3111084,1100,1001,99
2022,4,3111085,5017,4222,795
2022,4,3111086,2818,2403,415
2022,4,3111087,2973,2415,558
2022,4,3111088,2415,1940,475
2022,4,3111089,4387,3621,766
2023,1,3110692,1611,2116,-505
2023,2,3110002,663,629,34
2023,2,3110003,2926,3212,-286
2023,2,3110004,529,471,58
2023,2,3110005,2153,2153,0
2023,2,3110006,671,687,-16
2023,2,3110007,2073,1927,146
2023,2,3110008,5038,4595,443
2023,2,3110001,1011,1020,-9
2023,2,3110009,1622,1602,20
2023,2,3110010,3015,3134,-119
2023,2,3110012,1916,1928,-12
2023,2,3110014,916,931,-15
2023,2,3110016,1988,2075,-87
2023,2,3110017,700,731,-31
2023,2,3110018,2897,2795,102
2023,2,3110020,4097,3990,107
2023,2,3110021,1851,1915,-64
2023,2,3110022,1513,1552,-39
2023,2,3110023,681,554,127
2023,2,3110024,980,1257,-277
2023,2,3110025,523,479,44
2023,2,3110027,2999,2669,330
2023,2,3110028,4475,3909,566
2023,2,3110029,6133,5260,873
2023,2,3110030,239,179,60
2023,2,3110031,350,486,-136
2023,2,3110033,2222,2007,215
2023,2,3110035,3851,3468,383
2023,2,3110036,162,386,-224
2023,2,3110037,1645,1535,110
2023,2,3110039,92,87,5
2023,2,3110040,1084,906,178
2023,2,3110041,765,701,64
2023,2,3110042,934,965,-31
2023,2,3110043,2059,2208,-149
2023,2,3110045,999,910,89
2023,2,3110047,3006,2754,252
2023,2,3110048,2658,2453,205
2023,2,3110049,2063,1958,105
2023,2,3110050,850,769,81
2023,2,3110051,1236,1222,14
2023,2,3110052,1915,1688,227
2023,2,3110053,2726,2634,92
2023,2,3110054,1969,1988,-19
2023,2,3110055,198,302,-104
2023,2,3110056,5434,5008,426
2023,2,3110057,1371,1743,-372
2023,2,3110058,4022,3736,286
2023,2,3110059,1903,1785,118
2023,2,3110060,3473,3491,-18
2023,2,3110061,3737,3871,-134
2023,2,3110062,1344,1263,81
2023,2,3110063,2463,2934,-471
2023,2,3110064,2816,2998,-182
2023,2,3110065,139,155,-16
2023,2,3110066,3174,2709,465
2023,2,3110067,8328,7697,631
2023,2,3110068,3001,3437,-436
2023,2,3110069,4953,5535,-582
2023,2,3110070,143,105,38
2023,2,3110071,452,534,-82
2023,2,3110073,490,478,12
2023,2,3110074,2812,3273,-461
2023,2,3110075,3426,3263,163
2023,2,3110077,1368,1233,135
2023,2,3110078,498,465,33
2023,2,3110079,10496,10480,16
2023,2,3110080,4324,4131,193
2023,2,3110081,3897,3336,561
2023,2,3110082,1040,978,62
2023,2,3110083,813,727,86
2023,2,3110084,4008,3620,388
2023,2,3110085,2556,2745,-189
2023,2,3110087,1794,1686,108
2023,2,3110088,1955,1727,228
2023,2,3110089,2587,2539,48
2023,2,3110090,2055,1963,92
2023,2,3110092,3884,3527,357
2023,2,3110093,6433,6035,398
2023,2,3110095,2490,2566,-76
2023,2,3110096,1080,972,108
2023,2,3110098,219,219,0
2023,2,3110099,1635,1823,-188
2023,2,3110102,995,813,182
2023,2,3110103,480,409,71
2023,2,3110104,3310,2904,406
2023,2,3110105,2997,2845,152
2023,2,3110107,269,224,45
2023,2,3110109,503,451,52
2023,2,3110110,2125,1988,137
2023,2,3110112,2881,2689,192
2023,2,3110113,1614,1424,190
2023,2,3110114,769,826,-57
2023,2,3110115,2074,2063,11
2023,2,3110116,2169,1932,237
2023,2,3110117,1620,1595,25
2023,2,3110118,1163,1097,66
2023,2,3110120,1198,839,359
2023,2,3110121,712,934,-222
2023,2,3110122,706,846,-140
2023,2,3110123,2880,2776,104
2023,2,3110124,825,856,-31
2023,2,3110125,4154,4343,-189
2023,2,3110126,543,607,-64
2023,2,3110127,942,980,-38
2023,2,3110128,8370,7452,918
2023,2,3110129,1687,1602,85
2023,2,3110130,2008,1188,820
2023,2,3110131,2841,2618,223
2023,2,3110132,1918,2091,-173
2023,2,3110133,1527,1855,-328
2023,2,3110134,6354,5535,819
2023,2,3110135,1108,1157,-49
2023,2,3110136,2695,2505,190
2023,2,3110137,1666,1611,55
2023,2,3110138,3537,3513,24
2023,2,3110139,5586,5303,283
2023,2,3110140,5668,4954,714
2023,2,3110141,3006,3062,-56
2023,2,3110142,5301,6199,-898
2023,2,3110144,2006,2130,-124
2023,2,3110146,4081,3818,263
2023,2,3110147,6391,6260,131
2023,2,3110148,1427,1537,-110
2023,2,3110149,923,1055,-132
2023,2,3110150,5846,6333,-487
2023,2,3110151,4707,4732,-25
2023,2,3110152,2070,2023,47
2023,2,3110153,2407,2573,-166
2023,2,3110154,4782,4366,416
2023,2,3110155,3905,4200,-295
2023,2,3110156,6196,6239,-43
2023,2,3110157,5967,5774,193
2023,2,3110158,7012,6729,283
2023,2,3110159,9198,8894,304
2023,2,3110160,1905,1893,12
2023,2,3110161,5088,4891,197
2023,2,3110162,4032,3729,303
2023,2,3110163,2989,2923,66
2023,2,3110164,3100,3398,-298
2023,2,3110165,4490,4189,301
2023,2,3110166,6518,6101,417
2023,2,3110167,6898,6882,16
2023,2,3110168,2608,2583,25
2023,2,3110169,2355,2609,-254
2023,2,3110170,6314,6237,77
2023,2,3110171,2691,2409,282
2023,2,3110172,3768,4010,-242
2023,2,3110173,1446,1410,36
2023,2,3110174,5080,4692,388
2023,2,3110175,4810,5000,-190
2023,2,3110176,6416,6118,298
2023,2,3110177,1692,1551,141
2023,2,3110178,1265,1132,133
2023,2,3110179,788,1086,-298
2023,2,3110180,1113,1307,-194
2023,2,3110181,593,1395,-802
2023,2,3110182,941,1036,-95
2023,2,3110183,408,556,-148
2023,2,3110184,235,218,17
2023,2,3110185,416,431,-15
2023,2,3110186,418,423,-5
2023,2,3110187,3256,4444,-1188
2023,2,3110188,1769,4502,-2733
2023,2,3110189,2067,2213,-146
2023,2,3110190,2054,2383,-329
2023,2,3110191,1068,1199,-131
2023,2,3110193,1474,1342,132
2023,2,3110194,1586,1726,-140
2023,2,3110195,3313,3708,-395
2023,2,3110197,511,548,-37
2023,2,3110199,943,1064,-121
2023,2,3110200,708,807,-99
2023,2,3110201,474,528,-54
2023,2,3110203,1844,1769,75
2023,2,3110204,3304,3492,-188
2023,2,3110205,2619,2596,23
2023,2,3110206,4002,3750,252
2023,2,3110207,831,967,-136
2023,2,3110208,764,841,-77
2023,2,3110209,722,668,54
2023,2,3110210,3215,3839,-624
2023,2,3110211,3640,3550,90
2023,2,3110212,2315,2112,203
2023,2,3110213,762,802,-40
2023,2,3110214,2343,2745,-402
2023,2,3110215,2080,2091,-11
2023,2,3110216,1200,1182,18
2023,2,3110217,613,575,38
2023,2,3110218,2799,2509,290
2023,2,3110219,6613,6955,-342
2023,2,3110220,1939,2003,-64
2023,2,3110221,977,1028,-51
2023,2,3110224,1570,470,1100
2023,2,3110225,1339,1228,111
2023,2,3110226,9890,11209,-1319
2023,2,3110227,749,820,-71
2023,2,3110228,5180,5530,-350
2023,2,3110229,7419,7315,104
2023,2,3110230,2960,3650,-690
2023,2,3110232,2829,3318,-489
2023,2,3110233,5266,5225,41
2023,2,3110234,729,781,-52
2023,2,3110236,7715,8221,-506
2023,2,3110237,4317,4316,1
2023,2,3110238,1172,1506,-334
2023,2,3110240,1289,1282,7
2023,2,3110241,2629,3184,-555
2023,2,3110242,4308,4233,75
2023,2,3110243,4889,4607,282
2023,2,3110244,1073,1764,-691
2023,2,3110245,2503,2284,219
2023,2,3110246,2488,2897,-409
2023,2,3110247,6235,6018,217
2023,2,3110248,1465,1688,-223
2023,2,3110249,6619,6437,182
2023,2,3110250,1576,1484,92
2023,2,3110251,3901,4087,-186
2023,2,3110252,4747,4507,240
2023,2,3110253,3662,3244,418
2023,2,3110254,7809,7059,750
2023,2,3110255,6496,6260,236
2023,2,3110256,8303,7976,327
2023,2,3110257,3869,4258,-389
2023,2,3110258,5746,5895,-149
2023,2,3110259,4080,3921,159
2023,2,3110260,2218,2212,6
2023,2,3110261,5043,4946,97
2023,2,3110262,2915,4504,-1589
2023,2,3110263,7265,7168,97
2023,2,3110264,9684,9709,-25
2023,2,3110265,1035,1086,-51
2023,2,3110266,5266,5436,-170
2023,2,3110267,4466,4501,-35
2023,2,3110268,2588,2681,-93
2023,2,3110269,1355,1559,-204
2023,2,3110270,1235,1191,44
2023,2,3110271,138,266,-128
2023,2,3110272,3548,3761,-213
2023,2,3110273,2369,2243,126
2023,2,3110274,6866,6678,188
2023,2,3110275,896,872,24
2023,2,3110276,366,515,-149
2023,2,3110277,3593,3667,-74
2023,2,3110278,3928,3996,-68
2023,2,3110280,713,698,15
2023,2,3110281,912,1150,-238
2023,2,3110282,676,748,-72
2023,2,3110283,518,501,17
2023,2,3110284,1404,1365,39
2023,2,3110285,2137,1968,169
2023,2,3110286,2598,2682,-84
2023,2,3110287,1888,1762,126
2023,2,3110288,1648,1929,-281
2023,2,3110289,4966,5242,-276
2023,2,3110290,1428,1336,92
2023,2,3110291,4426,4460,-34
2023,2,3110292,560,512,48
2023,2,3110293,2527,2431,96
2023,2,3110294,7169,6750,419
2023,2,3110295,4685,5017,-332
2023,2,3110296,1902,1904,-2
2023,2,3110297,6534,6528,6
2023,2,3110298,732,667,65
2023,2,3110299,3547,3311,236
2023,2,3110300,2912,4716,-1804
2023,2,3110301,3589,3569,20
2023,2,3110302,2263,2058,205
2023,2,3110303,3389,3214,175
2023,2,3110304,395,1843,-1448
2023,2,3110305,779,4002,-3223
2023,2,3110306,930,1191,-261
2023,2,3110307,226,238,-12
2023,2,3110308,1086,1009,77
2023,2,3110309,1377,1410,-33
2023,2,3110310,263,263,0
2023,2,3110312,934,1694,-760
2023,2,3110313,568,1257,-689
2023,2,3110314,1052,1089,-37
2023,2,3110315,3110,3029,81
2023,2,3110316,4741,4537,204
2023,2,3110317,2192,2339,-147
2023,2,3110318,1456,1844,-388
2023,2,3110319,2991,3318,-327
2023,2,3110320,925,955,-30
2023,2,3110322,2307,3037,-730
2023,2,3110323,2012,2214,-202
2023,2,3110325,3172,3528,-356
2023,2,3110326,1545,1353,192
2023,2,3110327,3612,3520,92
2023,2,3110328,1950,2257,-307
2023,2,3110329,2675,2466,209
2023,2,3110330,2045,2041,4
2023,2,3110331,3234,3281,-47
2023,2,3110332,743,875,-132
2023,2,3110333,1229,1338,-109
2023,2,3110334,3034,2693,341
2023,2,3110335,4330,4363,-33
2023,2,3110336,2293,2302,-9
2023,2,3110337,2659,2792,-133
2023,2,3110340,1661,1455,206
2023,2,3110341,2263,2221,42
2023,2,3110342,2743,2704,39
2023,2,3110343,4511,4656,-145
2023,2,3110344,1201,1076,125
2023,2,3110345,2834,2938,-104
2023,2,3110346,1247,1212,35
2023,2,3110348,4200,3968,232
2023,2,3110349,1028,1123,-95
2023,2,3110350,2933,2831,102
2023,2,3110351,3235,2982,253
2023,2,3110352,5051,4997,54
2023,2,3110353,2158,2210,-52
2023,2,3110354,221,421,-200
2023,2,3110355,3439,3076,363
2023,2,3110356,3110,3240,-130
2023,2,3110357,1747,1698,49
2023,2,3110358,3656,3572,84
2023,2,3110359,6671,6446,225
2023,2,3110360,3937,4037,-100
2023,2,3110361,2599,2532,67
2023,2,3110362,5208,5408,-200
2023,2,3110363,1137,1003,134
2023,2,3110364,4491,4359,132
2023,2,3110365,4908,4806,102
2023,2,3110366,2163,2047,116
2023,2,3110367,1918,1786,132
2023,2,3110368,4067,3655,412
2023,2,3110369,4494,4517,-23
2023,2,3110370,3153,2982,171
2023,2,3110371,1716,1633,83
2023,2,3110372,2725,2880,-155
2023,2,3110373,3609,3416,193
2023,2,3110374,5837,5698,139
2023,2,3110375,2257,2370,-113
2023,2,3110376,8107,7975,132
2023,2,3110377,944,838,106
2023,2,3110378,1918,1802,116
2023,2,3110379,1003,961,42
2023,2,3110380,2622,2237,385
2023,2,3110381,1186,954,232
2023,2,3110382,670,811,-141
2023,2,3110383,614,650,-36
2023,2,3110387,5438,5232,206
2023,2,3110388,3076,2642,434
2023,2,3110389,1010,1166,-156
2023,2,3110390,1396,1725,-329
2023,2,3110391,5239,4840,399
2023,2,3110392,171,139,32
2023,2,3110393,267,211,56
2023,2,3110394,7266,7163,103
2023,2,3110395,1590,1363,227
2023,2,3110396,2209,2037,172
2023,2,3110397,8097,7518,579
2023,2,3110398,3261,2979,282
2023,2,3110399,8808,8082,726
2023,2,3110400,4140,4057,83
2023,2,3110401,775,686,89
2023,2,3110402,2998,3210,-212
2023,2,3110403,6580,6007,573
2023,2,3110404,10836,10207,629
2023,2,3110405,7456,6796,660
2023,2,3110406,1518,1568,-50
2023,2,3110407,6902,6463,439
2023,2,3110408,817,1204,-387
2023,2,3110409,2979,2744,235
2023,2,3110410,2578,2564,14
2023,2,3110411,1676,1523,153
2023,2,3110412,382,379,3
2023,2,3110413,772,1963,-1191
2023,2,3110415,5231,5054,177
2023,2,3110416,2601,2453,148
2023,2,3110417,958,1007,-49
2023,2,3110418,1590,1447,143
2023,2,3110419,3256,3030,226
2023,2,3110420,1358,1414,-56
2023,2,3110421,1483,1266,217
2023,2,3110422,1005,920,85
2023,2,3110423,547,445,102
2023,2,3110424,3092,2879,213
2023,2,3110425,3869,3522,347
2023,2,3110426,4253,4097,156
2023,2,3110427,640,599,41
2023,2,3110428,9414,8437,977
2023,2,3110429,5140,4744,396
2023,2,3110431,910,922,-12
2023,2,3110432,1926,1906,20
2023,2,3110433,4427,4310,117
2023,2,3110434,1746,1598,148
2023,2,3110435,266,291,-25
2023,2,3110436,1370,1595,-225
2023,2,3110437,1563,1655,-92
2023,2,3110438,3249,3531,-282
2023,2,3110439,4557,3932,625
2023,2,3110440,1943,1554,389
2023,2,3110441,2426,2203,223
2023,2,3110442,328,384,-56
2023,2,3110443,14,17,-3
2023,2,3110444,595,540,55
2023,2,3110446,1379,1879,-500
2023,2,3110447,1543,1640,-97
2023,2,3110448,2590,2604,-14
2023,2,3110449,5484,5119,365
2023,2,3110450,8809,7856,953
2023,2,3110451,5672,5413,259
2023,2,3110452,2660,2769,-109
2023,2,3110453,8614,8079,535
2023,2,3110454,6292,5928,364
2023,2,3110455,8351,8159,192
2023,2,3110456,8243,8265,-22
2023,2,3110457,4391,4310,81
2023,2,3110458,5649,5314,335
2023,2,3110459,4912,4917,-5
2023,2,3110460,5531,5404,127
2023,2,3110461,1773,1694,79
2023,2,3110462,6346,5875,471
2023,2,3110463,2226,2140,86
2023,2,3110464,4084,4286,-202
2023,2,3110465,2589,2656,-67
2023,2,3110466,4374,4069,305
2023,2,3110467,1109,1312,-203
2023,2,3110468,12111,11333,778
2023,2,3110469,7458,7107,351
2023,2,3110470,2018,2133,-115
2023,2,3110471,4124,4781,-657
2023,2,3110472,5473,5375,98
2023,2,3110473,9899,9318,581
2023,2,3110474,4603,4640,-37
2023,2,3110475,3424,3153,271
2023,2,3110476,1270,1195,75
2023,2,3110477,3132,3078,54
