year_code,quarter_code,commercial_district_code,commercial_change_now,rdi_now,store_density_now,commercial_change_previous,rdi_previous,store_density_previous,rdi_diff,store_density_diff,commercial_change_diff
2022,4,3110873,3,2.808513127208316,0.0019068004190438,3,2.813858958850323,0.0019369474612422,-0.005345831642006971,-3.0147042198400056e-05,0
2022,4,3110423,1,1.8033300547384483,0.0022006361213788,0,1.892088883300024,0.0021834436516805,-0.08875882856157569,1.719246969829986e-05,1
2022,4,3110420,2,1.8548321243607293,0.0027165830540738,3,1.8433051330672727,0.0027562412008486,0.011526991293456579,-3.965814677479992e-05,-1
2022,4,3111086,2,1.7813046517386717,0.0026900600294183,2,1.7432797732220484,0.0025840478115102,0.038024878516623284,0.00010601221790809993,0
2022,4,3111075,2,3.212295950342328,0.0014923332801713,2,2.521672697736609,0.0014923332801713,0.690623252605719,0.0,0
2022,4,3110896,0,2.8613838084814653,0.0047195651257848,0,2.6689523190641995,0.0047617041001222,0.19243148941726584,-4.213897433739955e-05,0
2022,4,3110464,2,2.769565367210739,0.0018955052328043,2,2.6938600342825803,0.0018652578088766,0.07570533292815895,3.0247423927699975e-05,0
2022,4,3110207,2,1.847323482498325,0.0022504859003648,2,1.8778374147475108,0.0024891737988883,-0.03051393224918586,-0.00023868789852349998,0
2022,4,3110750,0,3.386714348949728,0.0013633325124019,0,3.4427287601263963,0.0013897195932871,-0.0560144111766685,-2.638708088519991e-05,0
2022,4,3110994,1,1.4902851670382251,0.0035720664404357,1,1.456919417183078,0.0034259364496906,0.033365749855147175,0.00014612999074510016,0
2022,4,3110562,2,2.410158053952184,0.0028822941813035,2,2.637485888104699,0.0027678348455839,-0.2273278341525149,0.00011445933571960004,0
2022,4,3111072,2,4.581864460968999,0.0013702741853393,2,4.440121672931238,0.0013963746460125,0.14174278803776108,-2.610046067319993e-05,0
2022,4,3110060,3,3.2859003939040834,0.0017103221106641,3,2.910882151035213,0.001784224917915,0.3750182428688702,-7.390280725089985e-05,0
2022,4,3110478,0,4.734008252754446,0.002287731224263,0,4.646789177673688,0.0023040721615791,0.08721907508075777,-1.634093731609984e-05,0
2022,4,3110859,3,2.6353279163576917,0.0009835132127235,3,2.654779683945152,0.0009446903227476,-0.019451767587460367,3.882288997589993e-05,0
2022,4,3110865,1,3.185570580836941,0.0016461856941508,1,3.66058247006378,0.0016737138830162,-0.4750118892268391,-2.7528188865399853e-05,0
2022,4,3110722,2,3.1414019107203432,0.0012943156012095,2,2.744529846220629,0.0013413816230717,0.39687206449971413,-4.706602186219989e-05,0
2022,4,3110651,0,9.738332449484384,0.0015748141719277,0,7.50376658935205,0.0015818133460251,2.2345658601323333,-6.9991740973998455e-06,0
2022,4,3110854,0,2.6465774570493856,0.0013585514445222,0,2.429871969225556,0.0013373240782016,0.21670548782382948,2.122736632060012e-05,0
2022,4,3110403,2,2.6518475734612856,0.0020907653507912,2,2.5790007697699244,0.0021495681262822,0.0728468036913612,-5.8802775491000134e-05,0
2022,4,3110215,2,2.1164746061070265,0.0011266948987917,2,1.9873400241966828,0.0012238237693772,0.12913458191034377,-9.712887058549989e-05,0
2022,4,3110325,2,3.783439830309216,0.0012895830348187,2,4.408770037245166,0.0012800305678941,-0.6253302069359497,9.552466924600024e-06,0
2022,4,3110285,2,2.3763827997121054,0.0009103929122581,2,2.3461527178259973,0.0009548023226121,0.030230081886108096,-4.440941035400005e-05,0
2022,4,3110514,3,2.052254517366404,0.000467721759939,3,1.951607492281243,0.0005221080110947,0.10064702508516099,-5.438625115569999e-05,0
2022,4,3111085,2,3.717601757431324,0.0016930178561556,3,4.233906107953388,0.0016999281331195,-0.5163043505220637,-6.910276963900111e-06,-1
2022,4,3110299,1,5.682559375713227,0.0019941806827052,1,5.027196678904816,0.0019374068554396,0.6553626968084112,5.677382726559997e-05,0
2022,4,3110322,0,4.952997990276911,0.0008900809380266,0,4.043611467733137,0.0009138164297073,0.9093865225437741,-2.373549168070005e-05,0
2022,4,3110670,2,2.7000748394690945,0.0010401839483192,2,2.4495054775341214,0.0010401839483192,0.25056936193497314,0.0,0
2022,4,3110132,2,2.7808082466732245,0.0017266187050359,2,2.920639030046802,0.0015958142576847,-0.13983078337357746,0.0001308044473511999,0
2022,4,3110364,0,4.624564828776945,0.0013605977192292,0,4.21977514790131,0.0014392449862367,0.40478968087563505,-7.864726700750014e-05,0
2022,4,3110280,1,1.7487895501618167,0.0002382875071155,1,1.7133521136724854,0.0002515257019552,0.03543743648933129,-1.3238194839700036e-05,0
2022,4,3110918,2,2.863120399030434,0.0018776055755338,2,3.2010045750682576,0.0018298698405626,-0.3378841760378237,4.7735734971199924e-05,0
2022,4,3110661,2,4.811943367256797,0.0011819116135662,2,4.419439276466891,0.0012076053442959,0.392504090789906,-2.5693730729700083e-05,0
2022,4,3110313,3,1.30426301718174,0.0031109868876763,3,1.278088872540726,0.0031717483503262,0.026174144641013974,-6.076146264990005e-05,0
2022,4,3110295,3,3.212665077939115,0.0009601504888929,3,3.2763319634832637,0.0010058719407449,-0.06366688554414868,-4.572145185199991e-05,0
2022,4,3110077,1,2.2883060593042424,0.0016813328383955,1,2.4459317035058072,0.0017031683298032,-0.15762564420156489,-2.183549140770012e-05,0
2022,4,3110459,2,3.1013087518930558,0.0020638257213835,2,2.974192656478781,0.0021020447162239,0.1271160954142747,-3.821899484040018e-05,0
2022,4,3110555,1,3.5497920430846643,0.0032327073924411,1,4.313557313261932,0.00342286665082,-0.7637652701772679,-0.00019015925837889995,0
2022,4,3110121,3,1.8021919686089976,0.0020500905456657,3,2.111732010405602,0.0022550996002323,-0.30954004179660455,-0.00020500905456659986,0
2022,4,3110104,3,2.014720602868453,0.0014662317843143,3,2.089495648629922,0.0014961548819533,-0.0747750457614691,-2.9923097639000026e-05,0
2022,4,3110197,0,2.5311952678499763,0.001291833192039,0,2.510496061957081,0.0012514634047878,0.0206992058928952,4.0369787251199945e-05,0
2022,4,3110099,2,2.1213470855771344,0.0003875571361807,2,2.143308040607697,0.0003723588171148,-0.021960955030562612,1.5198319065899961e-05,0
2022,4,3111028,2,2.764492871651431,0.0027566681567575,2,2.3009812736672832,0.0026821636119803,0.463511597984148,7.450454477719989e-05,0
2022,4,3110967,2,3.851967720749245,0.0017183131407269,2,3.686638878643201,0.0016891891891891,0.1653288421060437,2.9123951537799982e-05,0
2022,4,3111087,3,2.354811263028897,0.0015118824511394,1,2.102265720270569,0.0014961336756067,0.2525455427583281,1.5748775532700016e-05,2
2022,4,3110945,1,2.012092485655818,0.0001730369914635,1,1.9295350220597272,0.0001730369914635,0.08255746359609106,0.0,0
2022,4,3110489,2,2.9225335799841843,0.0022666326139701,2,2.608925959005023,0.0021708594049291,0.3136076209791612,9.577320904100017e-05,0
2022,4,3110609,2,1.362212266872771,0.0011415288184138,2,1.5875707757375344,0.001203794026691,-0.22535850886476338,-6.226520827720011e-05,0
2022,4,3110811,2,1.848521426179404,0.0020151810304292,2,1.8981290505418045,0.0019927901300911,-0.049607624362400404,2.2390900338099817e-05,0
2022,4,3110692,1,4.254359206036066,0.000908438218875,3,5.016751648195929,0.0009963515948951,-0.7623924421598627,-8.791337602009994e-05,-2
2022,4,3110526,1,2.184745015752161,0.0002492278387495,1,2.374384655168786,0.0002581288329906,-0.1896396394166251,-8.900994241099985e-06,0
2022,4,3110001,1,2.3481578868068023,0.000359350956887,3,2.3371034860098585,0.000359350956887,0.011054400796943753,0.0,-2
2022,4,3110724,2,2.3581171314587017,0.0014559422579495,2,2.034726945983685,0.0015488747424995,0.3233901854750165,-9.293248454999995e-05,0
2022,4,3110193,1,3.060744644029832,0.0011802891708468,1,2.861097824206823,0.001209796400118,0.19964681982300903,-2.9507229271199913e-05,0
2022,4,3111065,2,2.161117962223905,0.0010283932961612,2,1.9909990041934185,0.0011730111034338,0.1701189580304865,-0.0001446178072726,0
2022,4,3110564,2,1.759507155455867,0.0045978408377387,2,1.7562836122092056,0.0042737639504972,0.003223543246661409,0.0003240768872415003,0
2022,4,3110227,1,4.496421221868777,0.0021097046413502,1,4.565739140664945,0.0021818312957553,-0.06931791879616789,-7.212665440510004e-05,0
2022,4,3110114,2,2.027745926875708,0.0043979599379111,3,2.046242019190785,0.0048414516963559,-0.018496092315076762,-0.00044349175844479987,-1
2022,4,3110605,3,3.2660937251540028,0.0023866348448687,3,3.37860250808984,0.0022817278187206,-0.1125087829358371,0.00010490702614810018,0
2022,4,3110936,2,3.434479168944107,0.0017810468854809,2,4.029197398544354,0.0018504383225776,-0.5947182296002467,-6.939143709670001e-05,0
2022,4,3110186,1,2.0298274164988337,0.0024901703800786,1,2.1868659830572263,0.0024464831804281,-0.15703856655839266,4.3687199650499844e-05,0
2022,4,3110200,1,1.6605676203444673,0.001159600644851,1,1.5267595708817798,0.001159600644851,0.13380804946268743,0.0,0
2022,4,3110491,1,1.379815376806104,0.0001263915543832,1,1.322475044123255,0.0001297176479196,0.057340332682849215,-3.3260935364000084e-06,0
2022,4,3110589,3,1.516406114197107,0.0012814762606522,1,1.6400220844272533,0.0012174024476196,-0.12361597023014625,6.40738130326e-05,2
2022,4,3111011,2,1.7273522698472374,0.0037540152482681,2,1.6474478943426552,0.0037153140601416,0.07990437550458229,3.870118812649998e-05,0
2022,4,3110891,2,1.831365279559729,0.0031104199066874,2,1.786184220218519,0.0030363622898615,0.045181059341210084,7.405761682590002e-05,0
2022,4,3110431,2,1.613529091581978,0.0058879494497998,2,1.5644731629662798,0.0059597537113827,0.049055928615698186,-7.180426158290027e-05,0
2022,4,3110201,1,3.0054181108489346,0.0015321545405606,1,3.086677229132629,0.001573564122738,-0.08125911828369459,-4.14095821774001e-05,0
2022,4,3110307,1,2.1873759008610647,0.0024269646641189,1,2.184373388232462,0.0024631880173147,0.003002512628602627,-3.622335319580002e-05,0
2022,4,3110232,0,3.3568298341425926,0.0023819773281675,0,3.215442879900192,0.0024585067202372,0.14138695424240044,-7.652939206969972e-05,0
2022,4,3111026,2,7.096552505231705,0.0022075771840405,2,6.660431731688163,0.0021994610914521,0.43612077354354195,8.116092588399907e-06,0
2022,4,3110405,2,2.935608722079667,0.0021117845117845,2,3.099401949802379,0.0021171717171717,-0.16379322772271188,-5.387205387199796e-06,0
2022,4,3110939,0,4.296672371995482,0.0025949732708583,0,4.305508916603751,0.0026683294057236,-0.008836544608269215,-7.335613486530003e-05,0
2022,4,3110241,2,3.9199925447707407,0.0030683515684928,3,4.302230068665956,0.0031188178771851,-0.3822375238952156,-5.04663086922999e-05,-1
2022,4,3111046,0,4.38992545477963,0.002196807243269,0,4.263283545991428,0.0022349297116988,0.12664190878820225,-3.8122468429799966e-05,0
2022,4,3110569,2,2.04434346820186,0.0034615112911201,2,2.013715622301988,0.0034144158994042,0.030627845899871886,4.709539171589977e-05,0
2022,4,3110625,2,1.6949278864635793,0.0034399349683763,2,1.598182241147461,0.0033408013958007,0.09674564531611818,9.913357257560016e-05,0
2022,4,3110254,2,6.006987887187494,0.0019623826344232,2,5.335617862685978,0.0020227636385593,0.671370024501516,-6.038100413609986e-05,0
2022,4,3110157,2,3.48220975321175,0.0019625210580246,2,3.3394284660114733,0.0019625210580246,0.14278128720027672,0.0,0
2022,4,3110861,2,3.588303022002165,0.0021163019987849,2,3.614056600445095,0.0022457698857694,-0.025753578442929914,-0.00012946788698450003,0
2022,4,3110632,0,3.932363733837918,0.0020026796417742,0,3.096389112146363,0.0019603695084972,0.8359746216915549,4.2310133276999944e-05,0
2022,4,3110638,2,4.91921068020355,0.00225576380826,0,5.224498738411459,0.0022336484768065,-0.3052880582079087,2.2115331453500132e-05,2
2022,4,3110633,1,1.292539332969743,0.003865445676683,1,1.258358526883267,0.0039114628871197,0.03418080608647589,-4.601721043669994e-05,0
2022,4,3110462,1,1.914154780551536,0.0008605520377101,0,1.767186491560443,0.0010018367006177,0.14696828899109304,-0.0001412846629076,1
2022,4,3111008,2,2.3745369847325404,0.0021547819951755,2,2.604117111900443,0.0021452475615686,-0.22958012716790277,9.534433606899796e-06,0
2022,4,3110069,2,1.9819626166711632,0.0024028765370918,2,2.020372375226604,0.0024259257125076,-0.03840975855544082,-2.3049175415800188e-05,0
2022,4,3110255,0,3.90752734672192,0.0015948129362859,0,4.816810953271026,0.001605270726032,-0.9092836065491059,-1.0457789746099854e-05,0
2022,4,3110593,0,3.2028894214249,0.0012492614163923,0,3.4025987526608863,0.0012999071494893,-0.1997093312359861,-5.0645733096999976e-05,0
2022,4,3110730,1,2.0766487903790902,0.0012708567476441,1,2.698410429238855,0.0017117662315207,-0.6217616388597649,-0.0004409094838766,0
2022,4,3110432,2,2.564093022182902,0.0016932227673338,0,2.530764763956693,0.0017655827146557,0.033328258226208884,-7.235994732189988e-05,2
2022,4,3110170,2,4.932108514590664,0.0019631068443678,2,5.660272765611233,0.0020293720543043,-0.7281642510205693,-6.626520993649986e-05,0
2022,4,3110702,0,3.119090305338025,0.0010332039109486,1,3.0635090404752607,0.0010767072335149,0.05558126486276427,-4.350332256629992e-05,-1
2022,4,3110886,2,1.612104512921399,0.0013981925183989,2,1.6247684555570592,0.0014617467237807,-0.012663942635660286,-6.355420538180006e-05,0
2022,4,3110244,0,2.3921418754662223,0.0027590143659023,0,2.5689067811527706,0.0027114451526971,-0.17676490568654835,4.756921320519993e-05,0
2022,4,3110899,2,2.4277616829234234,0.000858743508308,2,2.182269470521874,0.0009677903030137,0.24549221240154928,-0.00010904679470570002,0
2022,4,3110219,2,3.1011399862341382,0.0014154754938839,3,3.4395039517791397,0.0014321937083786,-0.3383639655450015,-1.671821449469998e-05,-1
2022,4,3110572,3,1.8870932416942732,0.0017136110642604,1,1.883164960690448,0.0016663855624894,0.003928281003825251,4.72255017710001e-05,2
2022,4,3111013,2,1.9206485581517392,0.0029395947223048,2,2.1253400400845344,0.0028717177571362,-0.20469148193279518,6.787696516860012e-05,0
2022,4,3110703,1,2.869863916447554,0.0015522478226577,1,2.817332322629817,0.0015438572938866,0.052531593817736866,8.390528771100086e-06,0
2022,4,3110496,0,2.327465880075947,0.0028614977568158,0,2.349789465499156,0.0028183595996779,-0.022323585423209114,4.313815713789977e-05,0
2022,4,3110726,3,2.3721374357239715,0.001983724442641,3,2.3749621676369377,0.0020062667658528,-0.002824731912966172,-2.2542323211800167e-05,0
2022,4,3110696,1,1.88098953500103,0.0007388294667924,1,1.7364308402721425,0.0007956625026995,0.1445586947288875,-5.683303590710005e-05,0
2022,4,3110368,0,3.026681198016781,0.0013418986438258,0,3.2453257395182766,0.0014180347370925,-0.21864454150149548,-7.61360932667e-05,0
2022,4,3110469,1,6.840221942341521,0.0020758681595322,1,7.442872115723834,0.0021164719377138,-0.6026501733823126,-4.060377818159962e-05,0
2022,4,3110402,2,2.9046352608162618,0.0014613214400351,0,2.62547380744876,0.0014021928268545,0.279161453367502,5.912861318059992e-05,2
2022,4,3110178,2,2.2227104503990445,0.001240937887793,2,2.248965927155447,0.0011973962075196,-0.026255476756402718,4.3541680273400133e-05,0
2022,4,3110172,3,4.473762598143395,0.0016335249583765,3,4.586552593478918,0.001570697075362,-0.1127899953355227,6.282788301449995e-05,0
2022,4,3110139,0,3.151191115859982,0.0017643926318963,0,2.9791979495571392,0.0017515606854825,0.17199316630284267,1.2831946413800017e-05,0
2022,4,3110247,3,7.838025333409514,0.001751561247381,3,7.00039311443936,0.0017111406032107,0.8376322189701542,4.04206441703e-05,0
2022,4,3110429,0,4.856207116901456,0.0025474295252687,0,5.183167722890612,0.0025723432614572,-0.3269606059891563,-2.4913736188500023e-05,0
2022,4,3110180,2,4.545868604003393,0.002864830854496,2,4.184335595282628,0.0028782179145637,0.3615330087207642,-1.3387060067700067e-05,0
2022,4,3110183,0,3.11322139758266,0.0023940517023088,0,2.827840068360364,0.0024400911581225,0.28538132922229575,-4.603945581370004e-05,0
2022,4,3110261,2,3.935870294894582,0.0015159402025515,0,4.463079603559674,0.0015250723724464,-0.5272093086650917,-9.132169894900035e-06,2
2022,4,3110966,2,3.662642138238244,0.0034742637233417,2,3.5712984109689034,0.003463573681116,0.09134372726934048,1.0690042225699765e-05,0
2022,4,3110290,0,2.885474308088336,0.0008095217258128,3,2.526148858362045,0.0009189165536253,0.359325449726291,-0.00010939482781250004,-3
2022,4,3110604,2,2.466846411459232,0.0013556078306287,2,2.6809208119764456,0.0014287043312999,-0.21407440051721371,-7.309650067120017e-05,0
2022,4,3110627,2,2.684884984869733,0.0029796862056601,0,2.6505209818933944,0.0029425946761291,0.03436400297633879,3.709152953100016e-05,2
2022,4,3110673,2,3.376891004769531,0.0015908104869532,2,3.007697487009374,0.0015839238614686,0.3691935177601571,6.8866254846000965e-06,0
2022,4,3110532,1,5.343753755824917,0.0019132653061224,1,5.004140263555415,0.0019623233908948,0.33961349226950155,-4.9058084772399865e-05,0
2022,4,3110784,0,3.272612310021492,0.0013116684958642,0,3.596206150926082,0.0013919747303048,-0.32359384090458976,-8.03062344406e-05,0
2022,4,3110630,1,7.0395163475971145,0.0012766207474908,0,7.007948513625024,0.0013407188603355,0.0315678339720904,-6.409811284470001e-05,1
2022,4,3110694,2,2.9841470507080983,0.0012787528338894,2,2.9506767478021967,0.0012787528338894,0.03347030290590158,0.0,0
2022,4,3110856,0,5.393664240040242,0.0017332925499792,0,4.375173170339358,0.0017254495972643,1.0184910697008842,7.842952714899902e-06,0
2022,4,3110138,0,3.510324877441516,0.0015968806943981,0,3.513804968987136,0.0016262711366263,-0.003480091545619679,-2.9390442228200038e-05,0
2022,4,3110735,0,3.689593936134689,0.0010716744774892,0,3.3345074639401022,0.0011272016524887,0.35508647219458656,-5.552717499950001e-05,0
2022,4,3111084,0,3.1696607016142195,0.0017173933784944,0,4.190456933133784,0.0018605094933689,-1.0207962315195642,-0.00014311611487449988,0
2022,4,3110345,3,2.552121200366668,0.0012421164123056,3,2.7394064942754697,0.0011747147465215,-0.1872852939088019,6.740166578409986e-05,0
2022,4,3110341,3,2.569964870495357,0.0006206173359109,3,2.682403231952939,0.0006063502707175,-0.11243836145758213,1.4267065193399931e-05,0
2022,4,3110141,2,1.7751981516894415,0.0016899404073645,2,1.6444969242761136,0.0017788846393311,0.1307012274133279,-8.89442319666001e-05,0
2022,4,3110179,3,4.037633780535088,0.0025424735654033,3,4.192859645818015,0.0024949506950219,-0.1552258652829277,4.752287038140013e-05,0
2022,4,3110397,1,3.4832903984587595,0.00066602216876,1,3.664764761009673,0.0006826265995601,-0.18147436255091343,-1.6604430800100053e-05,0
2022,4,3110417,2,2.1096394312402835,0.001239863279941,2,2.33379209109798,0.0012063534615642,-0.2241526598576966,3.3509818376800064e-05,0
2022,4,3110358,2,3.1460755017368327,0.0012561123323314,2,3.110497806277177,0.0013009734870575,0.03557769545965561,-4.486115472609998e-05,0
2022,4,3110825,2,2.1212289672340083,0.0011617074908214,2,2.3085876814743305,0.0012165050139733,-0.18735871424032213,-5.479752315190015e-05,0
2022,4,3110676,2,2.567163928686383,0.0010851724746001,2,2.876440783340336,0.0011258664423976,-0.3092768546539526,-4.0693967797499975e-05,0
2022,4,3110024,1,3.552877201480764,0.002081362346263,1,3.423747981382093,0.0021192052980132,0.12912922009867112,-3.784295175020009e-05,0
2022,4,3110545,3,2.395283429575932,0.0026904494767934,3,2.4882090846580973,0.0026217571497263,-0.0929256550821651,6.869232706709994e-05,0
2022,4,3110871,2,2.5818075174952275,0.0029029029029029,2,2.492134644383476,0.0029629629629629,0.08967287311175154,-6.006006005999974e-05,0
2022,4,3111029,0,3.185345999402652,0.0019726612360463,0,3.567470036045567,0.0021119079115319,-0.38212403664291505,-0.00013924667548560017,0
2022,4,3110885,2,3.6672329895747,0.0013749811030084,2,3.164119570076652,0.0013821799569508,0.5031134194980478,-7.1988539424000086e-06,0
2022,4,3110974,2,1.910929986714365,0.0019345111092145,2,1.8209251326346252,0.0018776137236493,0.0900048540797398,5.6897385565199974e-05,0
2022,4,3110249,1,4.198954658935156,0.0015676650011449,1,4.403662960937268,0.0016850930911183,-0.20470830200211232,-0.00011742808997339997,0
2022,4,3110775,2,2.0875318412230555,0.00287954383464,0,2.365903797177,0.0029650748396293,-0.27837195595394437,-8.553100498930001e-05,2
2022,4,3110606,1,3.4784149251908136,0.0016256166947054,3,3.1765689283689067,0.001676023413921,0.30184599682190694,-5.0406719215599855e-05,-2
2022,4,3110323,2,2.1224244574742217,0.0019846014059585,2,2.145400699516787,0.001936779685333,-0.02297624204256543,4.7821720625499786e-05,0
2022,4,3110984,0,2.8110533305507475,0.0022028038337539,0,2.916560442999341,0.002159039519176,-0.10550711244859334,4.376431457789971e-05,0
2022,4,3110889,2,4.03459054298201,0.0015421641703857,2,4.473517780955645,0.0014954319227983,-0.4389272379736351,4.6732247587400084e-05,0
2022,4,3110901,2,4.950106355637066,0.001269255803862,2,4.818609301049267,0.0012909524842699,0.1314970545877996,-2.169668040790003e-05,0
2022,4,3110782,0,1.6712884625334636,0.0023970436461697,0,1.7088747118639884,0.0024303359190331,-0.03758624933052479,-3.329227286340015e-05,0
2022,4,3110309,1,2.1226109952628778,0.0012383389746553,1,1.9893002681846856,0.0012383389746553,0.13331072707819214,0.0,0
2022,4,3110189,1,1.823191024703288,0.0011299562706923,3,1.89294856637426,0.0012090532096407,-0.06975754167097192,-7.90969389484e-05,-2
2022,4,3110511,1,2.856065003530086,0.0005871756849553,3,2.601194224973343,0.0006070799454623,0.254870778556743,-1.9904260506999928e-05,-2
2022,4,3110328,1,3.114044979379988,0.000872056808272,1,3.0665008524031747,0.0009286838737442,0.04754412697681332,-5.662706547219999e-05,0
2022,4,3110646,2,3.398787979586699,0.0018914550447808,2,3.1396879735850702,0.0018521520828113,0.25910000600162864,3.930296196949989e-05,0
2022,4,3110698,2,2.115339418078824,0.0008384082438396,2,1.905867870861297,0.0009146271750977,0.20947154721752703,-7.621893125810001e-05,0
2022,4,3110095,2,1.9897236234004152,0.0017025041557188,2,2.1135885849610845,0.0016220708885194,-0.12386496156066928,8.043326719939996e-05,0
2022,4,3110580,2,3.174426232752689,0.0016260162601626,2,2.627397145783976,0.0014989837398373,0.5470290869687129,0.0001270325203253,0
2022,4,3110917,1,1.9850695678975976,0.0008903797573197,1,1.9168768343856768,0.0008696732513355,0.06819273351192079,2.070650598419996e-05,0
2022,4,3110363,2,4.127783088505436,0.0015326844968963,2,4.034872013318235,0.0015710016093187,0.09291107518720043,-3.83171124223999e-05,0
2022,4,3110112,1,2.7518015859994347,0.0016182881136009,1,3.2050747345930386,0.0016182881136009,-0.4532731485936039,0.0,0
2022,4,3110163,2,4.072099504768109,0.0027375419280116,0,3.6277951401135375,0.0027676248063414,0.44430436465457124,-3.0082878329800236e-05,2
2022,4,3110164,2,1.5137755266937991,0.0010229276895943,2,1.576327367782948,0.001058201058201,-0.0625518410891488,-3.527336860670001e-05,0
2022,4,3110687,2,2.1431470657917884,0.0006829314242652,2,1.6941159498511067,0.0007771288620949,0.4490311159406817,-9.419743782969998e-05,0
2022,4,3111070,2,2.7688384890546245,0.0010832769126607,2,2.780155613598651,0.001252538930264,-0.011317124544026669,-0.0001692620176033,0
2022,4,3110952,2,2.6183911358802465,0.0015719635674326,2,2.6369415130074936,0.0018031346802903,-0.018550377127247053,-0.00023117111285770003,0
2022,4,3110412,0,2.970660856115169,0.0008985150855953,1,3.0832573762512347,0.0008985150855953,-0.11259652013606569,0.0,-1
2022,4,3110583,0,1.646533431231806,0.0058956347215253,0,1.5994009006561896,0.0056447566482689,0.047132530575616505,0.0002508780732563996,0
2022,4,3110699,2,2.3687524260445447,0.0022035980059244,0,2.2029506424898075,0.002131348890976,0.16580178355473718,7.224911494840012e-05,2
2022,4,3110829,1,3.0496256905673724,0.0006824755446263,1,3.1948345855662144,0.0008233038316127,-0.14520889499884193,-0.0001408282869864,0
2022,4,3110534,0,3.471187486575221,0.0006547146419268,0,2.713677382007053,0.0006686447406912,0.7575101045681678,-1.3930098764399976e-05,0
2022,4,3110619,2,2.842484273034213,0.0020374795623192,2,3.401124365247674,0.0021380958370016,-0.5586400922134613,-0.00010061627468240008,0
2022,4,3110890,2,2.732480243194185,0.002587731546123,2,2.5147387410541064,0.0026808154146886,0.2177415021400786,-9.308386856559997e-05,0
2022,4,3110731,3,2.219394964582861,0.001124181707514,3,2.613109282445094,0.0010993379128728,-0.3937143178622331,2.4843794641199934e-05,0
2022,4,3110709,2,3.029569051546656,0.0012355895122255,2,3.310472447526561,0.0013602820318079,-0.2809033959799052,-0.00012469251958240014,0
2022,4,3110649,2,2.53422711050136,0.0026073204439568,2,2.680078878183657,0.0027355493182498,-0.1458517676822968,-0.00012822887429300017,0
2022,4,3110002,1,2.106880670250354,0.002981193111541,1,2.1339139025859093,0.0029177634708699,-0.027033232335555102,6.34296406711002e-05,0
2022,4,3110989,2,3.2707830894387517,0.0023406509473476,2,3.4074093738530418,0.0025131199645206,-0.13662628441429003,-0.00017246901717299975,0
2022,4,3110393,1,1.2998779037707526,0.0021537597153291,1,1.3543058774092451,0.0022942223054593,-0.0544279736384925,-0.00014046259013019997,0
2022,4,3111068,2,2.1380287502298247,0.0013743255624554,2,2.8745255926332973,0.0016288302962435,-0.7364968424034726,-0.00025450473378809996,0
2022,4,3110807,1,2.531330123905564,0.0017907106883044,1,2.348263927635684,0.0017011751538891,0.18306619626988008,8.953553441530017e-05,0
2022,4,3110756,3,3.2019307549549247,0.0021674560488078,3,3.247822476682348,0.0022878702737416,-0.045891721727423285,-0.0001204142249338,0
2022,4,3110220,1,1.7610882301919155,0.0032648922686945,1,1.6767523557906132,0.0031432192648922,0.0843358744013023,0.00012167300380230015,0
2022,4,3110284,1,4.778104869084849,0.0007839448102853,3,4.911355072606851,0.0007839448102853,-0.13325020352200134,0.0,-2
2022,4,3110525,1,2.373429313197579,0.003547397167713,1,2.296707996079385,0.0036318590050395,0.07672131711819441,-8.446183732649989e-05,0
2022,4,3111037,3,2.705440211340864,0.0014121736611507,1,3.456061053179025,0.0014483832422058,-0.7506208418381606,-3.620958105510002e-05,2
2022,4,3110217,1,0.8394719184432516,0.0073258133418065,1,0.8424764322008808,0.0073964235908842,-0.0030045137576291125,-7.06102490776999e-05,0
2022,4,3110546,3,3.695642355029917,0.0008102303787582,3,3.1667653828296087,0.0008199921905505,0.5288769722003082,-9.761811792299998e-06,0
2022,4,3110476,2,1.919124080165944,0.0019280611922371,2,2.011578960935492,0.0018016309501232,-0.09245488076954822,0.00012643024211389997,0
2022,4,3110103,2,2.0941780863033994,0.0017316471637718,2,2.0018465602456263,0.0018890696332056,0.09233152605777306,-0.00015742246943380015,0
2022,4,3110585,2,2.1287722129632614,0.0021958717610891,2,1.9936359974019784,0.0022507685551163,0.13513621556128297,-5.489679402719992e-05,0
2022,4,3110565,2,1.8246280259886836,0.0017671493814977,2,1.6776932108390792,0.0018359993574002,0.14693481514960438,-6.884997590250004e-05,0
2022,4,3110282,3,2.0810201388402434,0.0008064748408652,1,2.145773126882244,0.0007488694950891,-0.06475298804200058,5.760534577609999e-05,2
2022,4,3110768,2,2.4490710767586186,0.0014394926760946,3,2.689818585346331,0.0015173030910187,-0.2407475085877122,-7.781041492410006e-05,-1
2022,4,3110126,3,1.721101694848359,0.0016189088554314,3,1.911509287065908,0.0014570179698882,-0.190407592217549,0.0001618908855432,0
2022,4,3110796,2,1.3800969501934368,0.0013995801259622,2,1.4336565027308614,0.0016054007327213,-0.053559552537424615,-0.0002058206067591,0
2022,4,3110573,0,1.5730249929138114,0.0027757019323155,0,1.555827477963973,0.002668944165688,0.017197514949838455,0.00010675776662750006,0
2023,1,3110014,3,2.286244058506528,0.0006938859188468,3,2.3492792617026392,0.0006938859188468,-0.06303520319611122,0.0,0
2023,2,3110014,3,2.330670518357051,0.0006781157843276,3,2.2904998833864574,0.0007096560533661,0.0401706349705937,-3.154026903849996e-05,0
