year_code,quarter_code,commercial_district_code,monthly_average_income_amount_now,expenditure_total_amount_now,monthly_average_income_amount_previous,expenditure_total_amount_previous,income_diff,expend_diff
2022,4,3110733,2668325.0,176214564.0,2668325.0,176214564.0,0.0,0.0
2022,4,3110734,2102840.0,36451745.0,2102840.0,36451745.0,0.0,0.0
2022,4,3110735,2365984.0,2769962029.0,2365984.0,2769962029.0,0.0,0.0
2022,4,3110736,2314240.0,2143939702.0,2314240.0,2143939702.0,0.0,0.0
2022,4,3110737,2446199.0,1401946792.0,2446199.0,1401946792.0,0.0,0.0
2022,4,3110738,2269506.0,1466230022.0,2269506.0,1466230022.0,0.0,0.0
2022,4,3110739,2251001.0,170883832.0,2251001.0,170883832.0,0.0,0.0
2022,4,3110740,2338975.0,2506007736.0,2338975.0,2506007736.0,0.0,0.0
2022,4,3110741,2215615.0,1526480368.0,2215615.0,1526480368.0,0.0,0.0
2022,4,3110742,2634684.0,105963339.0,2634684.0,105963339.0,0.0,0.0
2022,4,3110743,2398905.0,2313042808.0,2398905.0,2313042808.0,0.0,0.0
2022,4,3110744,2232430.0,3583350657.0,2232430.0,3583350657.0,0.0,0.0
2022,4,3110745,2183058.0,1190169992.0,2183058.0,1190169992.0,0.0,0.0
2022,4,3110746,2223469.0,887828368.0,2223469.0,887828368.0,0.0,0.0
2022,4,3110747,2588584.0,548438825.0,2588584.0,548438825.0,0.0,0.0
2022,4,3110748,2392421.0,833746916.0,2392421.0,833746916.0,0.0,0.0
2022,4,3110749,2559024.0,2751956979.0,2559024.0,2751956979.0,0.0,0.0
2022,4,3110750,2213453.0,1637295016.0,2213453.0,1637295016.0,0.0,0.0
2022,4,3110751,2301921.0,2927599624.0,2301921.0,2927599624.0,0.0,0.0
2022,4,3110752,2335792.0,2863978108.0,2335792.0,2863978108.0,0.0,0.0
2022,4,3110753,2268199.0,2938316444.0,2268199.0,2938316444.0,0.0,0.0
2022,4,3110754,2276316.0,2303473474.0,2276316.0,2303473474.0,0.0,0.0
2022,4,3110755,2422210.0,660224442.0,2422210.0,660224442.0,0.0,0.0
2022,4,3110756,3793790.0,567354454.0,3793790.0,567354454.0,0.0,0.0
2022,4,3110757,3187060.0,669567054.0,3187060.0,669567054.0,0.0,0.0
2022,4,3110758,3878992.0,200434522.0,3878992.0,200434522.0,0.0,0.0
2022,4,3110760,3868034.0,441722776.0,3868034.0,441722776.0,0.0,0.0
2022,4,3110762,3444250.0,4827525786.0,3444250.0,4827525786.0,0.0,0.0
2022,4,3110765,2615788.0,247856303.0,2615788.0,247856303.0,0.0,0.0
2022,4,3110766,2441388.0,1621629912.0,2441388.0,1621629912.0,0.0,0.0
2022,4,3110767,2419231.0,450218267.0,2419231.0,450218267.0,0.0,0.0
2022,4,3110768,2985064.0,421614481.0,2985064.0,421614481.0,0.0,0.0
2022,4,3110769,2290453.0,432214845.0,2290453.0,432214845.0,0.0,0.0
2022,4,3110770,2523596.0,1034144850.0,2523596.0,1034144850.0,0.0,0.0
2022,4,3110771,2419065.0,238898435.0,2419065.0,238898435.0,0.0,0.0
2022,4,3110772,2388924.0,531871512.0,2388924.0,531871512.0,0.0,0.0
2022,4,3110774,3078322.0,949463132.0,3078322.0,949463132.0,0.0,0.0
2022,4,3110775,2245071.0,406331301.0,2245071.0,406331301.0,0.0,0.0
2022,4,3110776,2258202.0,1306794675.0,2258202.0,1306794675.0,0.0,0.0
2022,4,3110777,1795540.0,93943231.0,1795540.0,93943231.0,0.0,0.0
2022,4,3110778,2325145.0,1856849223.0,2325145.0,1856849223.0,0.0,0.0
2022,4,3110780,2350264.0,1047820072.0,2350264.0,1047820072.0,0.0,0.0
2022,4,3110781,2533053.0,1229736580.0,2533053.0,1229736580.0,0.0,0.0
2022,4,3110782,2984916.0,643596295.0,2984916.0,643596295.0,0.0,0.0
2022,4,3110783,2504915.0,634504452.0,2504915.0,634504452.0,0.0,0.0
2022,4,3110784,2318860.0,456603806.0,2318860.0,456603806.0,0.0,0.0
2022,4,3110785,2354835.0,1738821190.0,2354835.0,1738821190.0,0.0,0.0
2022,4,3110786,3375381.0,1303145954.0,3375381.0,1303145954.0,0.0,0.0
2022,4,3110787,2188880.0,1141224017.0,2188880.0,1141224017.0,0.0,0.0
2022,4,3110788,2696466.0,294079407.0,2696466.0,294079407.0,0.0,0.0
2022,4,3110789,2385574.0,766250747.0,2385574.0,766250747.0,0.0,0.0
2022,4,3110790,2283125.0,1388611996.0,2283125.0,1388611996.0,0.0,0.0
2022,4,3110791,3290371.0,130159657.0,3290371.0,130159657.0,0.0,0.0
2022,4,3110792,2401852.0,2107611346.0,2401852.0,2107611346.0,0.0,0.0
2022,4,3110794,3219512.0,1491679979.0,3219512.0,1491679979.0,0.0,0.0
2022,4,3110795,2347333.0,955183276.0,2347333.0,955183276.0,0.0,0.0
2022,4,3110796,3192941.0,662515929.0,3192941.0,662515929.0,0.0,0.0
2022,4,3110798,2650441.0,216940094.0,2650441.0,216940094.0,0.0,0.0
2022,4,3110799,2375409.0,286772940.0,2375409.0,286772940.0,0.0,0.0
2022,4,3110800,3022176.0,495631683.0,3022176.0,495631683.0,0.0,0.0
2022,4,3110802,2412832.0,547137587.0,2412832.0,547137587.0,0.0,0.0
2022,4,3110803,2485526.0,1414470246.0,2485526.0,1414470246.0,0.0,0.0
2022,4,3110804,2421689.0,814442048.0,2421689.0,814442048.0,0.0,0.0
2022,4,3110805,2240757.0,251705385.0,2240757.0,251705385.0,0.0,0.0
2022,4,3110807,3408119.0,1178886251.0,3408119.0,1178886251.0,0.0,0.0
2022,4,3110809,2564556.0,375240099.0,2564556.0,375240099.0,0.0,0.0
2022,4,3110810,2383943.0,1585283528.0,2383943.0,1585283528.0,0.0,0.0
2022,4,3110811,2613894.0,620109198.0,2613894.0,620109198.0,0.0,0.0
2022,4,3110812,2621573.0,604720460.0,2621573.0,604720460.0,0.0,0.0
2022,4,3110813,2571474.0,1231817402.0,2571474.0,1231817402.0,0.0,0.0
2022,4,3110814,2564661.0,1703368986.0,2564661.0,1703368986.0,0.0,0.0
2022,4,3110815,2745764.0,1832200208.0,2745764.0,1832200208.0,0.0,0.0
2022,4,3110816,2850103.0,1102084880.0,2850103.0,1102084880.0,0.0,0.0
2022,4,3110817,2902646.0,397654370.0,2902646.0,397654370.0,0.0,0.0
2022,4,3110818,2421143.0,309089207.0,2421143.0,309089207.0,0.0,0.0
2022,4,3110819,2432526.0,2477965115.0,2432526.0,2477965115.0,0.0,0.0
2022,4,3110820,3079450.0,2408393470.0,3079450.0,2408393470.0,0.0,0.0
2022,4,3110821,2541261.0,2924353294.0,2541261.0,2924353294.0,0.0,0.0
2022,4,3110822,2754289.0,2780941265.0,2754289.0,2780941265.0,0.0,0.0
2022,4,3110823,2663848.0,1507163509.0,2663848.0,1507163509.0,0.0,0.0
2022,4,3110824,2924545.0,296188304.0,2924545.0,296188304.0,0.0,0.0
2022,4,3110825,2468002.0,4819633269.0,2468002.0,4819633269.0,0.0,0.0
2022,4,3110826,2451401.0,2033499501.0,2451401.0,2033499501.0,0.0,0.0
2022,4,3110827,2382603.0,862223470.0,2382603.0,862223470.0,0.0,0.0
2022,4,3110828,2420219.0,3212897642.0,2420219.0,3212897642.0,0.0,0.0
2022,4,3110829,2378988.0,1448807721.0,2378988.0,1448807721.0,0.0,0.0
2022,4,3110830,2497255.0,1868210442.0,2497255.0,1868210442.0,0.0,0.0
2022,4,3110831,2583262.0,1380200649.0,2583262.0,1380200649.0,0.0,0.0
2022,4,3110832,2488371.0,1596696443.0,2488371.0,1596696443.0,0.0,0.0
2022,4,3110833,2689708.0,1298518465.0,2689708.0,1298518465.0,0.0,0.0
2022,4,3110835,2646848.0,548648898.0,2646848.0,548648898.0,0.0,0.0
2022,4,3110836,3734309.0,5584081974.0,3734309.0,5584081974.0,0.0,0.0
2022,4,3110837,2742173.0,3135385640.0,2742173.0,3135385640.0,0.0,0.0
2022,4,3110838,2727335.0,132850687.0,2727335.0,132850687.0,0.0,0.0
2022,4,3110839,3165536.0,1507469763.0,3165536.0,1507469763.0,0.0,0.0
2022,4,3110840,2997154.0,1012727735.0,2997154.0,1012727735.0,0.0,0.0
2022,4,3110841,2937349.0,1039605800.0,2937349.0,1039605800.0,0.0,0.0
2022,4,3110842,2454450.0,166950698.0,2454450.0,166950698.0,0.0,0.0
2022,4,3110843,2755913.0,610366411.0,2755913.0,610366411.0,0.0,0.0
2022,4,3110845,2380567.0,639100605.0,2380567.0,639100605.0,0.0,0.0
2022,4,3110846,2559802.0,3841011054.0,2559802.0,3841011054.0,0.0,0.0
2022,4,3110847,2758355.0,2449035949.0,2758355.0,2449035949.0,0.0,0.0
2022,4,3110848,2661257.0,2485009239.0,2661257.0,2485009239.0,0.0,0.0
2022,4,3110849,2485313.0,1840625390.0,2485313.0,1840625390.0,0.0,0.0
2022,4,3110850,2801178.0,3788889097.0,2801178.0,3788889097.0,0.0,0.0
2022,4,3110851,2558033.0,1738152782.0,2558033.0,1738152782.0,0.0,0.0
2022,4,3110852,2801596.0,671645110.0,2801596.0,671645110.0,0.0,0.0
2022,4,3110853,2538618.0,1200761805.0,2538618.0,1200761805.0,0.0,0.0
2022,4,3110854,2336728.0,1067787992.0,2336728.0,1067787992.0,0.0,0.0
2022,4,3110855,2493595.0,2228561226.0,2493595.0,2228561226.0,0.0,0.0
2022,4,3110856,2478847.0,2275495134.0,2478847.0,2275495134.0,0.0,0.0
2022,4,3110857,2419810.0,2278245838.0,2419810.0,2278245838.0,0.0,0.0
2022,4,3110858,2284815.0,278638442.0,2284815.0,278638442.0,0.0,0.0
2022,4,3110859,2244549.0,919912427.0,2244549.0,919912427.0,0.0,0.0
2022,4,3110860,2377793.0,1010020335.0,2377793.0,1010020335.0,0.0,0.0
2022,4,3110861,2430871.0,3079897741.0,2430871.0,3079897741.0,0.0,0.0
2022,4,3110862,2301751.0,1013962155.0,2301751.0,1013962155.0,0.0,0.0
2022,4,3110863,2309284.0,2244769445.0,2309284.0,2244769445.0,0.0,0.0
2022,4,3110864,2360443.0,2185758672.0,2360443.0,2185758672.0,0.0,0.0
2022,4,3110865,2225151.0,4723611998.0,2225151.0,4723611998.0,0.0,0.0
2022,4,3110866,2134483.0,1771545010.0,2134483.0,1771545010.0,0.0,0.0
2022,4,3110867,2374205.0,1584152445.0,2374205.0,1584152445.0,0.0,0.0
2022,4,3110868,2429324.0,1516714989.0,2429324.0,1516714989.0,0.0,0.0
2022,4,3110869,2372248.0,5544277977.0,2372248.0,5544277977.0,0.0,0.0
2022,4,3110871,2279059.0,922815612.0,2279059.0,922815612.0,0.0,0.0
2022,4,3110872,2409519.0,1039704333.0,2409519.0,1039704333.0,0.0,0.0
2022,4,3110873,2400032.0,2200042860.0,2400032.0,2200042860.0,0.0,0.0
2022,4,3110874,2184054.0,1760499859.0,2184054.0,1760499859.0,0.0,0.0
2022,4,3110875,2440952.0,1868276430.0,2440952.0,1868276430.0,0.0,0.0
2022,4,3110876,2268102.0,1007367268.0,2268102.0,1007367268.0,0.0,0.0
2022,4,3110877,2459546.0,2583184693.0,2459546.0,2583184693.0,0.0,0.0
2022,4,3110878,2339367.0,1009296041.0,2339367.0,1009296041.0,0.0,0.0
2022,4,3110879,2243635.0,537927829.0,2243635.0,537927829.0,0.0,0.0
2022,4,3110880,2283989.0,733866266.0,2283989.0,733866266.0,0.0,0.0
2022,4,3110881,2292055.0,6250015565.0,2292055.0,6250015565.0,0.0,0.0
2022,4,3110882,2284617.0,3072648126.0,2284617.0,3072648126.0,0.0,0.0
2022,4,3110883,2383226.0,2199926468.0,2383226.0,2199926468.0,0.0,0.0
2022,4,3110884,2294206.0,802692351.0,2294206.0,802692351.0,0.0,0.0
2022,4,3110885,2277774.0,2730773261.0,2277774.0,2730773261.0,0.0,0.0
2022,4,3110886,2429905.0,3161387114.0,2429905.0,3161387114.0,0.0,0.0
2022,4,3110887,2666869.0,1248107544.0,2666869.0,1248107544.0,0.0,0.0
2022,4,3110888,2527805.0,839349724.0,2527805.0,839349724.0,0.0,0.0
2022,4,3110889,2576776.0,1033438268.0,2576776.0,1033438268.0,0.0,0.0
2022,4,3110890,2494265.0,1115579178.0,2494265.0,1115579178.0,0.0,0.0
2022,4,3110891,2337404.0,458822062.0,2337404.0,458822062.0,0.0,0.0
2022,4,3110892,2557919.0,5352501127.0,2557919.0,5352501127.0,0.0,0.0
2022,4,3110893,2877204.0,129087528.0,2877204.0,129087528.0,0.0,0.0
2022,4,3110895,3081700.0,5004066746.0,3081700.0,5004066746.0,0.0,0.0
2022,4,3110896,2878854.0,176613792.0,2878854.0,176613792.0,0.0,0.0
2022,4,3110897,2439413.0,2341624487.0,2439413.0,2341624487.0,0.0,0.0
2022,4,3110899,2690915.0,1514834392.0,2690915.0,1514834392.0,0.0,0.0
2022,4,3110900,2629438.0,2559831428.0,2629438.0,2559831428.0,0.0,0.0
2022,4,3110901,2558159.0,3411268029.0,2558159.0,3411268029.0,0.0,0.0
2022,4,3110902,3061421.0,4912961309.0,3061421.0,4912961309.0,0.0,0.0
2022,4,3110903,3686493.0,1903393564.0,3686493.0,1903393564.0,0.0,0.0
2022,4,3110904,3462900.0,636487484.0,3462900.0,636487484.0,0.0,0.0
2022,4,3110905,3424075.0,1839041773.0,3424075.0,1839041773.0,0.0,0.0
2022,4,3110906,3482282.0,452922873.0,3482282.0,452922873.0,0.0,0.0
2022,4,3110907,3449178.0,1682625380.0,3449178.0,1682625380.0,0.0,0.0
2022,4,3110908,4982627.0,90005054.0,4982627.0,90005054.0,0.0,0.0
2022,4,3110910,3385435.0,1471456945.0,3385435.0,1471456945.0,0.0,0.0
2022,4,3110912,3268887.0,226217994.0,3268887.0,226217994.0,0.0,0.0
2022,4,3110913,3166166.0,2505897430.0,3166166.0,2505897430.0,0.0,0.0
2022,4,3110915,5751255.0,1095133431.0,5751255.0,1095133431.0,0.0,0.0
2022,4,3110916,3352725.0,2268255804.0,3352725.0,2268255804.0,0.0,0.0
2022,4,3110917,5677159.0,687624467.0,5677159.0,687624467.0,0.0,0.0
2022,4,3110918,3465227.0,1612914452.0,3465227.0,1612914452.0,0.0,0.0
2022,4,3110919,4874702.0,1877420052.0,4874702.0,1877420052.0,0.0,0.0
2022,4,3110921,4485642.0,859708712.0,4485642.0,859708712.0,0.0,0.0
2022,4,3110922,3592703.0,1487897105.0,3592703.0,1487897105.0,0.0,0.0
2022,4,3110924,4583778.0,1759224731.0,4583778.0,1759224731.0,0.0,0.0
2022,4,3110925,4435554.0,1594475492.0,4435554.0,1594475492.0,0.0,0.0
2022,4,3110926,4234872.0,2179965263.0,4234872.0,2179965263.0,0.0,0.0
2022,4,3110929,4363260.0,2709475123.0,4363260.0,2709475123.0,0.0,0.0
2022,4,3110930,4727095.0,1112781483.0,4727095.0,1112781483.0,0.0,0.0
2022,4,3110931,4196627.0,154085568.0,4196627.0,154085568.0,0.0,0.0
2022,4,3110932,3993368.0,389504227.0,3993368.0,389504227.0,0.0,0.0
2022,4,3110934,3765296.0,1477357950.0,3765296.0,1477357950.0,0.0,0.0
2022,4,3110935,4239665.0,381275492.0,4239665.0,381275492.0,0.0,0.0
2022,4,3110936,3486004.0,623519126.0,3486004.0,623519126.0,0.0,0.0
2022,4,3110939,3741400.0,3729953536.0,3741400.0,3729953536.0,0.0,0.0
2022,4,3110940,3701200.0,774789640.0,3701200.0,774789640.0,0.0,0.0
2022,4,3110942,3199704.0,5023800209.0,3199704.0,5023800209.0,0.0,0.0
2022,4,3110943,3221478.0,1151902294.0,3221478.0,1151902294.0,0.0,0.0
2022,4,3110945,2986200.0,320171634.0,2986200.0,320171634.0,0.0,0.0
2022,4,3110947,2966179.0,349773953.0,2966179.0,349773953.0,0.0,0.0
2022,4,3110949,4000404.0,337670218.0,4000404.0,337670218.0,0.0,0.0
2022,4,3110951,2857685.0,545918532.0,2857685.0,545918532.0,0.0,0.0
2022,4,3110952,2526010.0,531557003.0,2526010.0,531557003.0,0.0,0.0
2022,4,3110953,4411876.0,1004338360.0,4411876.0,1004338360.0,0.0,0.0
2022,4,3110954,3686966.0,521453085.0,3686966.0,521453085.0,0.0,0.0
2022,4,3110955,2909460.0,4481561126.0,2909460.0,4481561126.0,0.0,0.0
2022,4,3110956,3979369.0,703749157.0,3979369.0,703749157.0,0.0,0.0
2022,4,3110957,3496418.0,1591782820.0,3496418.0,1591782820.0,0.0,0.0
2022,4,3110958,4118470.0,1067915396.0,4118470.0,1067915396.0,0.0,0.0
2022,4,3110959,4291696.0,292962061.0,4291696.0,292962061.0,0.0,0.0
2022,4,3110961,3318129.0,1444220522.0,3318129.0,1444220522.0,0.0,0.0
2022,4,3110966,3320931.0,1812934729.0,3320931.0,1812934729.0,0.0,0.0
2022,4,3110967,3201729.0,924042436.0,3201729.0,924042436.0,0.0,0.0
2022,4,3110968,3618495.0,466605525.0,3618495.0,466605525.0,0.0,0.0
2022,4,3110969,3841049.0,964238180.0,3841049.0,964238180.0,0.0,0.0
2022,4,3110970,3665398.0,823164325.0,3665398.0,823164325.0,0.0,0.0
2022,4,3110971,3432046.0,3043232760.0,3432046.0,3043232760.0,0.0,0.0
2022,4,3110972,3347336.0,1056500384.0,3347336.0,1056500384.0,0.0,0.0
2022,4,3110973,4766183.0,1313670201.0,4766183.0,1313670201.0,0.0,0.0
2022,4,3110974,3948337.0,936652373.0,3948337.0,936652373.0,0.0,0.0
2022,4,3110975,4853527.0,539131517.0,4853527.0,539131517.0,0.0,0.0
2022,4,3110976,3250531.0,1119489213.0,3250531.0,1119489213.0,0.0,0.0
2022,4,3110979,6473963.0,770567910.0,6473963.0,770567910.0,0.0,0.0
2022,4,3110980,3416945.0,1203372074.0,3416945.0,1203372074.0,0.0,0.0
2022,4,3110981,3081543.0,895864770.0,3081543.0,895864770.0,0.0,0.0
2022,4,3110982,3414974.0,499785342.0,3414974.0,499785342.0,0.0,0.0
2022,4,3110983,3193015.0,989441993.0,3193015.0,989441993.0,0.0,0.0
2022,4,3110984,3091267.0,1995713025.0,3091267.0,1995713025.0,0.0,0.0
2022,4,3110988,5174023.0,842352089.0,5174023.0,842352089.0,0.0,0.0
2022,4,3110989,3616235.0,1239122785.0,3616235.0,1239122785.0,0.0,0.0
2022,4,3110992,4023815.0,3923283050.0,4023815.0,3923283050.0,0.0,0.0
2022,4,3110994,3250126.0,402347163.0,3250126.0,402347163.0,0.0,0.0
2022,4,3110995,4803891.0,1661967619.0,4803891.0,1661967619.0,0.0,0.0
2022,4,3110996,4949880.0,1301041080.0,4949880.0,1301041080.0,0.0,0.0
2022,4,3110997,3135357.0,7111260999.0,3135357.0,7111260999.0,0.0,0.0
2022,4,3110999,3614875.0,798255194.0,3614875.0,798255194.0,0.0,0.0
2022,4,3111001,3838800.0,386417722.0,3838800.0,386417722.0,0.0,0.0
2022,4,3111003,3010887.0,6139320585.0,3010887.0,6139320585.0,0.0,0.0
2022,4,3111004,2950854.0,5765259867.0,2950854.0,5765259867.0,0.0,0.0
2022,4,3111005,2835826.0,4862862549.0,2835826.0,4862862549.0,0.0,0.0
2022,4,3111006,2800884.0,5506856090.0,2800884.0,5506856090.0,0.0,0.0
2022,4,3111007,2717569.0,4910763463.0,2717569.0,4910763463.0,0.0,0.0
2022,4,3111008,2718031.0,2914259077.0,2718031.0,2914259077.0,0.0,0.0
2022,4,3111009,2627831.0,604549258.0,2627831.0,604549258.0,0.0,0.0
2022,4,3111010,2937323.0,5660251475.0,2937323.0,5660251475.0,0.0,0.0
2022,4,3111011,6025078.0,151641866.0,6025078.0,151641866.0,0.0,0.0
2022,4,3111012,2840529.0,3361106406.0,2840529.0,3361106406.0,0.0,0.0
2022,4,3111013,3194188.0,5156025642.0,3194188.0,5156025642.0,0.0,0.0
2022,4,3111014,2793952.0,1995353597.0,2793952.0,1995353597.0,0.0,0.0
2022,4,3111015,2898321.0,5655210774.0,2898321.0,5655210774.0,0.0,0.0
2022,4,3111016,2867597.0,1978573009.0,2867597.0,1978573009.0,0.0,0.0
2022,4,3111017,2632906.0,714136891.0,2632906.0,714136891.0,0.0,0.0
2022,4,3111019,2992773.0,5013306316.0,2992773.0,5013306316.0,0.0,0.0
2022,4,3111020,2888541.0,486915209.0,2888541.0,486915209.0,0.0,0.0
2022,4,3111021,3430269.0,5276061066.0,3430269.0,5276061066.0,0.0,0.0
2022,4,3111022,2871319.0,1401174672.0,2871319.0,1401174672.0,0.0,0.0
2022,4,3111023,2812677.0,1412671274.0,2812677.0,1412671274.0,0.0,0.0
2022,4,3111024,2606588.0,951223319.0,2606588.0,951223319.0,0.0,0.0
2022,4,3111025,2784032.0,1830841310.0,2784032.0,1830841310.0,0.0,0.0
2022,4,3111026,3087081.0,2402968443.0,3087081.0,2402968443.0,0.0,0.0
2022,4,3111027,2676663.0,2992285256.0,2676663.0,2992285256.0,0.0,0.0
2022,4,3111028,2686383.0,784923404.0,2686383.0,784923404.0,0.0,0.0
2022,4,3111029,2822499.0,554488670.0,2822499.0,554488670.0,0.0,0.0
2022,4,3111030,3000885.0,1130415031.0,3000885.0,1130415031.0,0.0,0.0
2022,4,3111031,2725972.0,1496056598.0,2725972.0,1496056598.0,0.0,0.0
2022,4,3111032,3939605.0,995113809.0,3939605.0,995113809.0,0.0,0.0
2022,4,3111033,2569823.0,345779686.0,2569823.0,345779686.0,0.0,0.0
2022,4,3111034,2809122.0,2110300758.0,2809122.0,2110300758.0,0.0,0.0
2022,4,3111035,2892275.0,1922741796.0,2892275.0,1922741796.0,0.0,0.0
2022,4,3111036,2688489.0,634383625.0,2688489.0,634383625.0,0.0,0.0
2022,4,3111037,2538907.0,411760299.0,2538907.0,411760299.0,0.0,0.0
2022,4,3111038,2472370.0,1476944882.0,2472370.0,1476944882.0,0.0,0.0
2022,4,3111039,2442242.0,1261413488.0,2442242.0,1261413488.0,0.0,0.0
2022,4,3111040,2334060.0,1245058042.0,2334060.0,1245058042.0,0.0,0.0
2022,4,3111042,2424963.0,2441133871.0,2424963.0,2441133871.0,0.0,0.0
2022,4,3111043,2338425.0,1565296585.0,2338425.0,1565296585.0,0.0,0.0
2022,4,3111044,2265814.0,1818456929.0,2265814.0,1818456929.0,0.0,0.0
2022,4,3111045,2316169.0,655126763.0,2316169.0,655126763.0,0.0,0.0
2022,4,3111046,2377003.0,4201072204.0,2377003.0,4201072204.0,0.0,0.0
2022,4,3111047,2158584.0,1241557566.0,2158584.0,1241557566.0,0.0,0.0
2022,4,3111049,2602192.0,2162669920.0,2602192.0,2162669920.0,0.0,0.0
2022,4,3111051,2721844.0,2658757815.0,2721844.0,2658757815.0,0.0,0.0
2022,4,3111052,2583404.0,2599527301.0,2583404.0,2599527301.0,0.0,0.0
2022,4,3111053,3336448.0,2852225329.0,3336448.0,2852225329.0,0.0,0.0
2022,4,3111054,2819294.0,239946954.0,2819294.0,239946954.0,0.0,0.0
2022,4,3111055,2224020.0,133078748.0,2224020.0,133078748.0,0.0,0.0
2022,4,3111056,2999948.0,251223247.0,2999948.0,251223247.0,0.0,0.0
2022,4,3111057,2331103.0,2072699236.0,2331103.0,2072699236.0,0.0,0.0
2022,4,3111058,2645223.0,972043874.0,2645223.0,972043874.0,0.0,0.0
2022,4,3111059,2677083.0,5068426287.0,2677083.0,5068426287.0,0.0,0.0
2022,4,3111060,2524486.0,4432980578.0,2524486.0,4432980578.0,0.0,0.0
2022,4,3111061,2459494.0,4871072059.0,2459494.0,4871072059.0,0.0,0.0
2022,4,3111062,3207799.0,1925893019.0,3207799.0,1925893019.0,0.0,0.0
2022,4,3111063,2580210.0,2679162346.0,2580210.0,2679162346.0,0.0,0.0
2022,4,3111064,2697890.0,1529680999.0,2697890.0,1529680999.0,0.0,0.0
2022,4,3111065,2210681.0,1107618761.0,2210681.0,1107618761.0,0.0,0.0
2022,4,3111066,2361537.0,2449094040.0,2361537.0,2449094040.0,0.0,0.0
2022,4,3111067,2817643.0,4977078933.0,2817643.0,4977078933.0,0.0,0.0
2022,4,3111068,4788166.0,155431072.0,4788166.0,155431072.0,0.0,0.0
2022,4,3111069,2228507.0,1995547132.0,2228507.0,1995547132.0,0.0,0.0
2022,4,3111070,2251667.0,1349568900.0,2251667.0,1349568900.0,0.0,0.0
2022,4,3111071,2471344.0,779450446.0,2471344.0,779450446.0,0.0,0.0
2022,4,3111072,2611382.0,3705942314.0,2611382.0,3705942314.0,0.0,0.0
2022,4,3111073,2850575.0,3738670753.0,2850575.0,3738670753.0,0.0,0.0
2022,4,3111074,2845342.0,1208234536.0,2845342.0,1208234536.0,0.0,0.0
2022,4,3111075,2410851.0,2018920300.0,2410851.0,2018920300.0,0.0,0.0
2022,4,3111076,2636819.0,828796978.0,2636819.0,828796978.0,0.0,0.0
2022,4,3111077,2685467.0,5572994071.0,2685467.0,5572994071.0,0.0,0.0
2022,4,3111078,2504206.0,4768847295.0,2504206.0,4768847295.0,0.0,0.0
2022,4,3111079,2888413.0,1315654665.0,2888413.0,1315654665.0,0.0,0.0
2022,4,3111080,3126674.0,1294837113.0,3126674.0,1294837113.0,0.0,0.0
2022,4,3111082,3143382.0,502756843.0,3143382.0,502756843.0,0.0,0.0
2022,4,3111083,2477638.0,1812225212.0,2477638.0,1812225212.0,0.0,0.0
2022,4,3111084,3107791.0,480653213.0,3107791.0,480653213.0,0.0,0.0
2022,4,3111085,2558553.0,5007325425.0,2558553.0,5007325425.0,0.0,0.0
2022,4,3111086,2851749.0,1264810182.0,2851749.0,1264810182.0,0.0,0.0
2022,4,3111087,2493823.0,995226881.0,2493823.0,995226881.0,0.0,0.0
2022,4,3111088,2369104.0,941528487.0,2369104.0,941528487.0,0.0,0.0
2022,4,3111089,2456725.0,1310650750.0,2456725.0,1310650750.0,0.0,0.0
2023,1,3110005,3768541.0,884701599.0,3768541.0,884701599.0,0.0,0.0
2023,1,3110006,3963935.0,267177363.0,3963935.0,267177363.0,0.0,0.0
2023,1,3110012,5448355.0,1224738411.0,5448355.0,1224738411.0,0.0,0.0
2023,1,3110014,5290159.0,246628270.0,5290159.0,246628270.0,0.0,0.0
2023,1,3110001,4354652.0,520427635.0,4354652.0,520427635.0,0.0,0.0
2023,1,3110002,3463885.0,232465205.0,3463885.0,232465205.0,0.0,0.0
2023,1,3110016,4884771.0,1635958594.0,4884771.0,1635958594.0,0.0,0.0
2023,1,3110007,2770422.0,1357989746.0,2770422.0,1357989746.0,0.0,0.0
2023,1,3110017,3978549.0,488287266.0,3978549.0,488287266.0,0.0,0.0
2023,2,3110616,2724732.0,429491556.0,2724732.0,429491556.0,0.0,0.0
2023,1,3110008,3443668.0,2746062777.0,3443668.0,2746062777.0,0.0,0.0
2023,1,3110018,3430192.0,1569319603.0,3430192.0,1569319603.0,0.0,0.0
2023,1,3110009,3702978.0,982492942.0,3702978.0,982492942.0,0.0,0.0
2023,1,3110020,2736810.0,1893277180.0,2736810.0,1893277180.0,0.0,0.0
2023,1,3110021,2902668.0,1062083531.0,2902668.0,1062083531.0,0.0,0.0
2023,1,3110010,4492856.0,2243586695.0,4492856.0,2243586695.0,0.0,0.0
2023,1,3110022,3478003.0,879563907.0,3478003.0,879563907.0,0.0,0.0
2023,1,3110023,3548230.0,430124011.0,3548230.0,430124011.0,0.0,0.0
2023,1,3110003,3474789.0,1349699230.0,3474789.0,1349699230.0,0.0,0.0
2023,1,3110004,2644953.0,712772785.0,2644953.0,712772785.0,0.0,0.0
2023,1,3110024,3655720.0,526235130.0,3655720.0,526235130.0,0.0,0.0
2023,1,3110025,2770370.0,232818153.0,2770370.0,232818153.0,0.0,0.0
2023,1,3110027,2786575.0,1443674534.0,2786575.0,1443674534.0,0.0,0.0
2023,1,3110028,2461097.0,2099016363.0,2461097.0,2099016363.0,0.0,0.0
