"기준_년분기_코드","상권_구분_코드","상권_구분_코드_명","상권_코드","상권_코드_명","상권_변화_지표","상권_변화_지표_명","운영_영업_개월_평균","폐업_영업_개월_평균","서울_운영_영업_개월_평균","서울_폐업_영업_개월_평균"
"20224","D","발달상권","3120200","학동사거리","LL","다이나믹","92","47","103","51"
"20224","U","관광특구","3001494","종로?청계 관광특구","HH","정체","151","71","103","51"
"20224","D","발달상권","3120178","신사역","LL","다이나믹","96","48","103","51"
"20224","A","골목상권","3110819","신대방역 4번","HL","상권축소","122","50","103","51"
"20224","A","골목상권","3110587","공덕동주민센터","HH","정체","107","53","103","51"
"20224","R","전통시장","3130191","홍대 걷고싶은 거리","LL","다이나믹","77","49","103","51"
"20224","D","발달상권","3120094","신촌역(신촌역, 신촌로터리)","HH","정체","115","53","103","51"
"20224","A","골목상권","3110553","가좌역 2번","LL","다이나믹","98","50","103","51"
"20224","A","골목상권","3110264","면목역 2번","LL","다이나믹","94","50","103","51"
"20224","D","발달상권","3120107","공덕역(공덕오거리)","LH","상권확장","99","52","103","51"
"20224","A","골목상권","3110888","청룡동주민센터","LH","상권확장","90","55","103","51"
"20224","R","전통시장","3130184","마포농수산물시장","HH","정체","145","69","103","51"
"20224","A","골목상권","3110148","어린이대공원역 3번","LH","상권확장","97","55","103","51"
"20224","A","골목상권","3110664","강서구청옆","HL","상권축소","105","40","103","51"
"20224","A","골목상권","3110250","화랑대역 7번","LL","다이나믹","65","45","103","51"
"20224","A","골목상권","3110454","선정중학교","LL","다이나믹","90","46","103","51"
"20224","A","골목상권","3110905","방배노인종합복지관(이수중학교)","LH","상권확장","80","53","103","51"
"20224","A","골목상권","3110833","상도역 2번","LL","다이나믹","83","50","103","51"
"20224","A","골목상권","3110668","화곡2동주민센터","LL","다이나믹","90","45","103","51"
"20224","A","골목상권","3110737","금천세무서","HL","상권축소","143","51","103","51"
"20224","A","골목상권","3110181","신설동역 9번","HH","정체","107","53","103","51"
"20224","A","골목상권","3110226","장안1동주민센터","LL","다이나믹","96","47","103","51"
"20224","A","골목상권","3110211","전곡마을마당공원","LL","다이나믹","99","49","103","51"
"20224","A","골목상권","3111089","상일여고(상일초등학교)","LL","다이나믹","100","51","103","51"
"20224","A","골목상권","3110895","샤로수길","LL","다이나믹","75","51","103","51"
"20224","D","발달상권","3120025","롯데백화점(시청광장 지하쇼핑센터)","HH","정체","147","82","103","51"
"20224","A","골목상권","3110846","남성역 1번","LL","다이나믹","99","50","103","51"
"20224","D","발달상권","3120154","장승배기역","HH","정체","148","57","103","51"
"20224","A","골목상권","3110659","화곡역 4번","LL","다이나믹","89","48","103","51"
"20224","D","발달상권","3120113","오목교역","LL","다이나믹","87","49","103","51"
"20224","A","골목상권","3110437","당고개역 2번","HH","정체","124","51","103","51"
"20224","R","전통시장","3130099","전농로터리시장","HH","정체","150","62","103","51"
"20224","A","골목상권","3110256","면목2동체육관","LL","다이나믹","102","46","103","51"
"20224","A","골목상권","3111049","천호지구대(천호동자전거거리)","LL","다이나믹","93","50","103","51"
"20224","D","발달상권","3120062","신설동역","HL","상권축소","117","47","103","51"
"20224","A","골목상권","3111067","강동구립성내도서관","LL","다이나믹","94","44","103","51"
"20224","A","골목상권","3110495","북가좌2동주민센터","LL","다이나믹","95","45","103","51"
"20224","A","골목상권","3110390","방학초등학교","LL","다이나믹","97","49","103","51"
"20224","A","골목상권","3110238","배꽃어린이공원","LL","다이나믹","87","35","103","51"
"20224","D","발달상권","3120059","구삼강변맛길","LL","다이나믹","86","51","103","51"
"20224","D","발달상권","3120082","상계백병원","HL","상권축소","109","48","103","51"
"20224","A","골목상권","3110932","서울시인재개발원","HL","상권축소","161","45","103","51"
"20224","A","골목상권","3111005","삼전역 3번","LL","다이나믹","84","49","103","51"
"20224","A","골목상권","3110134","성수119안전센터","HL","상권축소","105","46","103","51"
"20224","A","골목상권","3110421","석계역 1번","LH","상권확장","100","54","103","51"
"20224","D","발달상권","3120100","망원역","LL","다이나믹","96","50","103","51"
"20224","A","골목상권","3110446","내를건너서숲으로도서관","HL","상권축소","108","51","103","51"
"20224","A","골목상권","3110484","역촌역 3번","LL","다이나믹","84","50","103","51"
"20224","R","전통시장","3130208","목동깨비시장(목3동시장)","HH","정체","118","52","103","51"
"20224","D","발달상권","3120004","종로구청","HH","정체","133","61","103","51"
"20224","A","골목상권","3110503","명지대학교교회","LL","다이나믹","87","45","103","51"
"20224","R","전통시장","3130183","상암동상점가","LL","다이나믹","74","49","103","51"
"20224","A","골목상권","3110879","신림현대아파트","HH","정체","137","56","103","51"
"20224","A","골목상권","3110369","성신여대운정그린캠퍼스","LL","다이나믹","94","43","103","51"
"20224","A","골목상권","3110035","동묘앞역 2번","HL","상권축소","126","49","103","51"
"20224","A","골목상권","3110660","등촌3동주민센터","LL","다이나믹","100","48","103","51"
"20224","A","골목상권","3110763","영등포구청역 2번","LL","다이나믹","61","49","103","51"
"20224","A","골목상권","3110828","노량진역 6번","HH","정체","119","53","103","51"
"20224","A","골목상권","3110996","대치2동주민센터","HL","상권축소","104","50","103","51"
"20224","A","골목상권","3110023","서울대병원","HH","정체","109","61","103","51"
"20224","A","골목상권","3111007","석촌고분역 4번","LL","다이나믹","89","49","103","51"
"20224","A","골목상권","3110198","동대문중앙새마을금고본점","HH","정체","138","57","103","51"
"20224","A","골목상권","3110975","매봉역 1번","LH","상권확장","96","59","103","51"
"20224","A","골목상권","3110882","신성초등학교","HH","정체","105","54","103","51"
"20224","A","골목상권","3111003","삼전역 4번","HL","상권축소","109","50","103","51"
"20224","A","골목상권","3110271","신내역 1번","HH","정체","114","79","103","51"
"20224","A","골목상권","3110372","강북중학교","LL","다이나믹","98","43","103","51"
"20224","D","발달상권","3120201","도곡1동","HL","상권축소","115","48","103","51"
"20224","A","골목상권","3110528","서울여자간호대학교","LH","상권확장","89","55","103","51"
"20224","A","골목상권","3110030","동대문역 3번","HH","정체","173","60","103","51"
"20224","A","골목상권","3111002","한국교통안전공단 강남자동차검사소","HH","정체","114","60","103","51"
"20224","A","골목상권","3110302","보문역 8번","HH","정체","106","59","103","51"
"20224","D","발달상권","3120058","구의사거리","HH","정체","155","53","103","51"
"20224","R","전통시장","3130262","상도도깨비 골목형상점가","HH","정체","133","60","103","51"
"20224","A","골목상권","3110449","증산역 3번","HH","정체","114","53","103","51"
"20224","A","골목상권","3111034","오동나무공원(송파레미니스1단지)","LL","다이나믹","98","51","103","51"
"20224","A","골목상권","3110559","성산중학교","LL","다이나믹","61","44","103","51"
"20224","A","골목상권","3110387","쌍문초등학교","HL","상권축소","109","47","103","51"
"20224","A","골목상권","3110760","선유도역 6번","LH","상권확장","94","51","103","51"
"20224","A","골목상권","3110897","서울대입구역 8번","LL","다이나믹","89","46","103","51"
"20224","R","전통시장","3130001","통인시장","HH","정체","105","55","103","51"
"20224","A","골목상권","3110628","신목동역","HH","정체","108","55","103","51"
"20224","D","발달상권","3120090","연신내역","HH","정체","115","56","103","51"
"20224","A","골목상권","3110472","연신내역 4번","LL","다이나믹","99","47","103","51"
"20224","A","골목상권","3111069","천호1동주민센터","LL","다이나믹","92","45","103","51"
"20224","D","발달상권","3120091","본서부병원","HH","정체","112","52","103","51"
"20224","A","골목상권","3110508","서연중학교","LL","다이나믹","60","41","103","51"
"20224","A","골목상권","3110391","샘말어린이공원","LL","다이나믹","90","49","103","51"
"20224","R","전통시장","3130059","후암시장","HH","정체","122","56","103","51"
"20224","A","골목상권","3110213","청량초등학교","LL","다이나믹","97","45","103","51"
"20224","A","골목상권","3110348","강북문화예술회관","LL","다이나믹","88","47","103","51"
"20224","A","골목상권","3110113","응봉산","HL","상권축소","104","47","103","51"
"20224","A","골목상권","3110814","서울지방병무청","HH","정체","111","54","103","51"
"20224","A","골목상권","3110116","청계천박물관","LL","다이나믹","92","51","103","51"
"20224","A","골목상권","3110228","장안근린공원","HL","상권축소","111","48","103","51"
"20224","A","골목상권","3110351","수유북부시장옆","LL","다이나믹","86","42","103","51"
"20224","D","발달상권","3120051","뚝섬역","LH","상권확장","82","53","103","51"
"20224","A","골목상권","3111077","길동주민센터(강동도서관)","HL","상권축소","113","50","103","51"
"20224","A","골목상권","3110378","송중동주민센터","LL","다이나믹","84","40","103","51"
"20224","R","전통시장","3130084","신성시장(신성골목시장)","HH","정체","161","64","103","51"
"20224","R","전통시장","3130244","대림중앙시장","LL","다이나믹","78","51","103","51"
"20224","R","전통시장","3130150","창동골목시장","HL","상권축소","116","49","103","51"
"20224","A","골목상권","3111048","천호역 1번(천호문구완구거리)","LL","다이나믹","102","49","103","51"
"20224","A","골목상권","3110614","목동로데오거리","LH","상권확장","91","51","103","51"
"20224","D","발달상권","3120146","한강성심병원","HH","정체","144","61","103","51"
"20224","R","전통시장","3130290","영림시장","LL","다이나믹","98","45","103","51"
"20224","A","골목상권","3110542","마포구청역 7번","LL","다이나믹","88","45","103","51"
"20224","A","골목상권","3110985","청담근린공원","LL","다이나믹","91","41","103","51"
"20224","R","전통시장","3130247","우리시장","HH","정체","107","58","103","51"
"20224","R","전통시장","3130283","신원시장","HL","상권축소","117","47","103","51"
"20224","A","골목상권","3110898","청림동주민센터(상도중학교)","LL","다이나믹","81","50","103","51"
"20224","A","골목상권","3110711","구로초등학교","LL","다이나믹","98","43","103","51"
"20224","A","골목상권","3110813","보라매역 6번","LL","다이나믹","100","48","103","51"
"20224","R","전통시장","3130261","성대전통시장(성대시장)","HL","상권축소","107","45","103","51"
"20224","A","골목상권","3110798","신풍역 2번","HL","상권축소","111","44","103","51"
"20224","A","골목상권","3110212","답십리초등학교","LH","상권확장","87","53","103","51"
"20224","A","골목상권","3110188","용두동신동아아파트","HH","정체","105","52","103","51"
"20224","A","골목상권","3110199","홍릉시장","HH","정체","152","55","103","51"
"20224","A","골목상권","3110274","서일대학교","HL","상권축소","105","47","103","51"
"20224","A","골목상권","3110214","경희대후문","HH","정체","103","53","103","51"
"20224","A","골목상권","3110334","석관중앙교회","HL","상권축소","135","51","103","51"
"20224","R","전통시장","3130088","경동시장","HH","정체","138","83","103","51"
"20224","A","골목상권","3110318","KT월곡지사","LH","상권확장","102","52","103","51"
"20224","D","발달상권","3120035","퇴계로5가","HH","정체","133","55","103","51"
"20224","R","전통시장","3130065","무학봉상점가","LH","상권확장","99","54","103","51"
"20224","A","골목상권","3110376","수송초등학교","LL","다이나믹","91","43","103","51"
"20224","A","골목상권","3110683","오류고등학교","LL","다이나믹","73","44","103","51"
"20224","A","골목상권","3110926","신중초등학교","HL","상권축소","114","48","103","51"
"20224","A","골목상권","3110048","장충동주민센터","HH","정체","104","58","103","51"
"20224","R","전통시장","3130032","인현시장","HH","정체","160","81","103","51"
"20224","A","골목상권","3110321","동덕여대","LL","다이나믹","46","27","103","51"
"20224","A","골목상권","3110115","상왕십리역 3번","HH","정체","112","58","103","51"
"20224","R","전통시장","3130073","뚝도시장","HH","정체","108","58","103","51"
"20224","A","골목상권","3110287","정릉3동주민센터","LH","상권확장","79","59","103","51"
"20224","D","발달상권","3120155","총신대학교","LL","다이나믹","80","43","103","51"
"20224","A","골목상권","3110375","서울북부고용노동지청","HL","상권축소","106","48","103","51"
"20224","A","골목상권","3110120","서울숲카페거리","LL","다이나믹","41","36","103","51"
"20224","A","골목상권","3110471","응암동우체국","LL","다이나믹","101","51","103","51"
"20224","A","골목상권","3110513","연희파출소","HH","정체","103","52","103","51"
"20224","A","골목상권","3110019","창덕궁","HH","정체","127","59","103","51"
"20224","R","전통시장","3130122","밤나무골시장","LL","다이나믹","96","47","103","51"
"20224","A","골목상권","3110301","성신여대입구역 7번","LL","다이나믹","92","45","103","51"
"20224","A","골목상권","3110611","신정역 1번","LL","다이나믹","88","47","103","51"
"20224","A","골목상권","3110688","오류지구대","LL","다이나믹","71","50","103","51"
"20224","A","골목상권","3110160","광진경찰서","LH","상권확장","93","60","103","51"
"20224","A","골목상권","3110125","사근동살곶이상점가","LH","상권확장","99","59","103","51"
"20224","A","골목상권","3110145","장안초등학교","LL","다이나믹","73","40","103","51"
"20224","A","골목상권","3110506","연희임광아파트","HH","정체","105","57","103","51"
"20224","D","발달상권","3120176","논현역 4번","LL","다이나믹","78","44","103","51"
"20224","A","골목상권","3110953","학동근린공원","LH","상권확장","87","58","103","51"
"20224","A","골목상권","3110340","인수중학교","LL","다이나믹","90","46","103","51"
"20224","A","골목상권","3110831","상도4동주민센터","LH","상권확장","97","58","103","51"
"20224","A","골목상권","3110541","동교초등학교","LL","다이나믹","91","45","103","51"
"20224","A","골목상권","3110794","영동초등학교","LL","다이나믹","88","46","103","51"
"20224","A","골목상권","3110800","영등포동성당","HH","정체","153","58","103","51"
"20224","A","골목상권","3110447","구산초등학교","LL","다이나믹","93","48","103","51"
"20224","A","골목상권","3110516","정원여중","LH","상권확장","50","60","103","51"
"20224","A","골목상권","3110601","신월1동우편취급국","LL","다이나믹","99","46","103","51"
"20224","A","골목상권","3110799","영등포본동주민센터","LH","상권확장","97","54","103","51"
"20224","A","골목상권","3110551","성서초등학교","LL","다이나믹","96","49","103","51"
"20224","A","골목상권","3110006","부암동주민센터","LH","상권확장","92","56","103","51"
"20224","A","골목상권","3110772","신우어린이공원","HH","정체","168","56","103","51"
"20224","D","발달상권","3120133","서울시흥동우체국(홈플러스시흥점)","LH","상권확장","101","54","103","51"
"20224","A","골목상권","3110524","연희세브란스병원","HH","정체","117","59","103","51"
"20224","D","발달상권","3120137","문래역(문래로데오거리)","LH","상권확장","96","52","103","51"
"20224","A","골목상권","3110686","수궁동주민센터","HH","정체","110","56","103","51"
"20224","A","골목상권","3110456","구산보건지소","LL","다이나믹","83","47","103","51"
"20224","R","전통시장","3130049","신당 미래유산 먹거리 골목형상점가","HL","상권축소","104","46","103","51"
"20224","A","골목상권","3110381","번동주공2단지","HL","상권축소","112","46","103","51"
"20224","A","골목상권","3110912","방배동사이길","HL","상권축소","111","51","103","51"
"20224","A","골목상권","3110486","은평구청","HL","상권축소","104","50","103","51"
"20224","R","전통시장","3130077","조양시장","LH","상권확장","101","52","103","51"
"20224","A","골목상권","3110133","서울교통공사","HH","정체","131","62","103","51"
"20224","A","골목상권","3111045","개미어린이공원","LL","다이나믹","78","49","103","51"
"20224","A","골목상권","3110978","도곡2동주민센터(대치중학교)","HH","정체","139","54","103","51"
"20224","R","전통시장","3130282","난곡 골목형상점가","HL","상권축소","127","47","103","51"
"20224","A","골목상권","3110239","중랑역 2번","HL","상권축소","103","45","103","51"
"20224","A","골목상권","3110844","흑석2치안센터","HH","정체","123","59","103","51"
"20224","A","골목상권","3110570","KB국민은행 서강지점","LH","상권확장","95","53","103","51"
"20224","R","전통시장","3130048","동평화시장","HH","정체","119","65","103","51"
"20224","R","전통시장","3130292","봉천현대시장","HH","정체","117","62","103","51"
"20224","A","골목상권","3110032","수족관거리","HH","정체","132","54","103","51"
"20224","R","전통시장","3130174","연희사러가","HH","정체","191","80","103","51"
"20224","A","골목상권","3110962","도산공원북측","LL","다이나믹","69","46","103","51"
"20224","A","골목상권","3110536","돈의문센트레빌아파트입구","LL","다이나믹","81","49","103","51"
"20224","A","골목상권","3110031","창신역 1번","HL","상권축소","114","50","103","51"
"20224","A","골목상권","3110344","화계중학교","LL","다이나믹","96","41","103","51"
"20224","A","골목상권","3110248","먹골파출소","HH","정체","111","59","103","51"
"20224","A","골목상권","3110055","황학동벼룩시장","HH","정체","158","70","103","51"
"20224","A","골목상권","3111033","문정동성당","LH","상권확장","89","52","103","51"
"20224","A","골목상권","3110705","고산초등학교","LL","다이나믹","87","50","103","51"
"20224","R","전통시장","3130259","대신시장","HH","정체","156","62","103","51"
"20224","A","골목상권","3110875","보라매동주민센터(당곡고등학교)","LL","다이나믹","71","41","103","51"
"20224","A","골목상권","3111041","거여역 8번","LH","상권확장","95","62","103","51"
"20224","R","전통시장","3130289","봉일시장","HH","정체","131","52","103","51"
"20224","A","골목상권","3110111","대현산장미원","LL","다이나믹","82","27","103","51"
"20224","A","골목상권","3110931","삼성전자서울R&D(서울우면초등학교)","LL","다이나믹","43","38","103","51"
"20224","R","전통시장","3130160","수일시장","HH","정체","165","64","103","51"
"20224","R","전통시장","3130187","영진시장","LH","상권확장","73","54","103","51"
"20224","R","전통시장","3130220","등마루시장","HL","상권축소","112","47","103","51"
"20224","R","전통시장","3130243","도림시장","LH","상권확장","93","59","103","51"
"20224","R","전통시장","3130176","유진상가","HH","정체","112","53","103","51"
"20224","D","발달상권","3120218","코엑스","HH","정체","112","63","103","51"
"20224","A","골목상권","3110999","윗방죽마을공원","LL","다이나믹","52","28","103","51"
"20224","D","발달상권","3120186","가로수길","LL","다이나믹","93","46","103","51"
"20224","D","발달상권","3120043","서울역","HH","정체","137","60","103","51"
"20224","A","골목상권","3110195","동대문구청","HH","정체","121","53","103","51"
"20224","D","발달상권","3120164","내방역","HH","정체","118","53","103","51"
"20224","U","관광특구","3001495","잠실 관광특구","LL","다이나믹","94","50","103","51"
"20224","D","발달상권","3120160","사당역(사당)","LH","상권확장","96","53","103","51"
"20224","A","골목상권","3110812","신길6동주민센터","LH","상권확장","92","53","103","51"
"20224","D","발달상권","3120246","길동역","LL","다이나믹","99","46","103","51"
"20224","R","전통시장","3130015","창신골목시장","HH","정체","119","56","103","51"
"20224","A","골목상권","3110229","장평중학교","LL","다이나믹","102","49","103","51"
"20224","A","골목상권","3110174","아차산역 1번","HL","상권축소","103","50","103","51"
"20224","A","골목상권","3110948","헌인가구단지","HH","정체","147","70","103","51"
"20224","A","골목상권","3110166","구의1동주민센터","LL","다이나믹","90","47","103","51"
"20224","A","골목상권","3110783","영등포시장역 1번","HL","상권축소","117","47","103","51"
"20224","A","골목상권","3110088","오산고등학교","HL","상권축소","104","48","103","51"
"20224","D","발달상권","3120069","상봉역","LL","다이나믹","93","49","103","51"
"20224","D","발달상권","3120131","가산디지털단지","LL","다이나믹","84","47","103","51"
"20224","R","전통시장","3130180","포방터시장","HH","정체","111","52","103","51"
"20224","A","골목상권","3110451","증산역 4번","HL","상권축소","112","50","103","51"
"20224","D","발달상권","3120112","등촌역","HL","상권축소","103","51","103","51"
"20224","D","발달상권","3120239","오금역","LL","다이나믹","98","45","103","51"
"20224","D","발달상권","3120212","한티역","LH","상권확장","91","51","103","51"
"20224","R","전통시장","3130203","서서울 골목형상점가","HL","상권축소","108","43","103","51"
"20224","R","전통시장","3130111","동원전통종합시장(동원시장, 동원전통시장 상점가)","HL","상권축소","116","50","103","51"
"20224","A","골목상권","3110713","구로보건소","HL","상권축소","108","48","103","51"
"20224","A","골목상권","3110640","방화역 1번","HH","정체","118","52","103","51"
"20224","A","골목상권","3110938","바우뫼공원","HH","정체","116","54","103","51"
"20224","A","골목상권","3110499","연가초등학교","LH","상권확장","94","53","103","51"
"20224","A","골목상권","3110263","면목역 1번","LL","다이나믹","92","41","103","51"
"20224","A","골목상권","3110547","KB국민은행 망원동지점","LL","다이나믹","94","47","103","51"
"20224","R","전통시장","3130004","낙원시장(낙원지하시장(대일상가))","HH","정체","223","98","103","51"
"20224","A","골목상권","3110904","이수역 5번","HH","정체","106","58","103","51"
"20224","D","발달상권","3120209","강남구청(청담역_8번, 강남세무서)","HH","정체","118","56","103","51"
"20224","A","골목상권","3110455","역촌노인복지관","LL","다이나믹","90","46","103","51"
"20224","A","골목상권","3110236","신묵초등학교","LL","다이나믹","94","44","103","51"
"20224","D","발달상권","3120130","구로디지털단지역","HL","상권축소","104","50","103","51"
"20224","D","발달상권","3120110","목동역 8번출구","HL","상권축소","104","47","103","51"
"20224","R","전통시장","3130035","방산종합시장(방산시장)","HH","정체","169","64","103","51"
"20224","D","발달상권","3120229","방이동먹자골목","LL","다이나믹","89","45","103","51"
"20224","A","골목상권","3110424","상계초등학교","LL","다이나믹","90","44","103","51"
"20224","D","발달상권","3120003","광화문역","HH","정체","130","60","103","51"
"20224","A","골목상권","3110858","신대방역 1번","LL","다이나믹","90","41","103","51"
"20224","A","골목상권","3110695","개봉1동주민센터","HL","상권축소","105","45","103","51"
"20224","A","골목상권","3110592","서울금융고등학교","HL","상권축소","113","48","103","51"
"20224","A","골목상권","3110091","리움미술관","LL","다이나믹","62","46","103","51"
"20224","A","골목상권","3110265","망우역 1번","HL","상권축소","125","50","103","51"
"20224","A","골목상권","3110955","논현초등학교","LL","다이나믹","75","42","103","51"
"20224","D","발달상권","3120084","공릉역","LH","상권확장","99","57","103","51"
"20224","A","골목상권","3110394","방학중학교","LL","다이나믹","90","45","103","51"
"20224","D","발달상권","3120078","미아사거리역","LL","다이나믹","94","50","103","51"
"20224","A","골목상권","3110319","종암동주민센터","HH","정체","118","59","103","51"
"20224","A","골목상권","3110425","계상초등학교","HL","상권축소","105","44","103","51"
"20224","A","골목상권","3110428","상계5동주민센터","LL","다이나믹","87","47","103","51"
"20224","D","발달상권","3120222","삼성역","HH","정체","109","57","103","51"
"20224","A","골목상권","3110233","중랑역 1번","HL","상권축소","105","45","103","51"
"20224","A","골목상권","3111057","천호공원(해공체육문화센터)","HL","상권축소","110","51","103","51"
"20224","A","골목상권","3110840","중앙대학교","LH","상권확장","92","54","103","51"
"20224","A","골목상권","3110607","금빛새마을금고본점","HH","정체","108","61","103","51"
"20224","A","골목상권","3110223","군자초등학교","LL","다이나믹","101","46","103","51"
"20224","D","발달상권","3120153","노량진역(노량진)","HH","정체","120","56","103","51"
"20224","D","발달상권","3120007","북촌(안국역)","HH","정체","105","57","103","51"
"20224","A","골목상권","3110599","신월1파출소","LL","다이나믹","98","40","103","51"
"20224","A","골목상권","3110007","사직공원(한국사회과학도서관)","LH","상권확장","93","58","103","51"
"20224","A","골목상권","3110467","은평요양병원","HH","정체","103","54","103","51"
"20224","D","발달상권","3120148","국회의사당역(국회의사당)","HH","정체","116","52","103","51"
"20224","A","골목상권","3110647","화곡역 5번","LL","다이나믹","90","46","103","51"
"20224","A","골목상권","3110754","삼성산자연공원(서울금천초등학교)","HL","상권축소","107","48","103","51"
"20224","A","골목상권","3110225","촬영소사거리","HL","상권축소","109","50","103","51"
"20224","R","전통시장","3130051","동화동 골목형상점가","LH","상권확장","98","52","103","51"
"20224","A","골목상권","3110746","금천금빛공원(은행나무사거리서측)","HL","상권축소","105","43","103","51"
"20224","A","골목상권","3110685","금강수목원아파트","HH","정체","106","62","103","51"
"20224","A","골목상권","3110175","푸른동산공원","LL","다이나믹","95","46","103","51"
"20224","A","골목상권","3110086","이태원역 북측","LL","다이나믹","82","51","103","51"
"20224","A","골목상권","3110855","신대방역 2번","HL","상권축소","106","48","103","51"
"20224","D","발달상권","3120001","서대문역","HH","정체","134","57","103","51"
"20224","A","골목상권","3110013","체부동홍종문가옥","LL","다이나믹","79","51","103","51"
"20224","A","골목상권","3110327","상월곡역 2번","HH","정체","109","56","103","51"
"20224","A","골목상권","3110986","삼성중앙역 7번","LL","다이나믹","80","44","103","51"
"20224","A","골목상권","3110457","예일여고","HH","정체","110","61","103","51"
"20224","A","골목상권","3110791","신풍역 3번","LH","상권확장","82","56","103","51"
"20224","D","발달상권","3120175","남부터미널역","HH","정체","131","53","103","51"
"20224","A","골목상권","3110837","숭실대입구역 1번","LH","상권확장","91","52","103","51"
"20224","R","전통시장","3130133","우이골목시장(우이시장)","LH","상권확장","92","54","103","51"
"20224","A","골목상권","3111032","방이역 1번","HH","정체","112","52","103","51"
"20224","R","전통시장","3130319","성내전통시장","HL","상권축소","113","39","103","51"
"20224","A","골목상권","3110360","수유초등학교","HL","상권축소","108","43","103","51"
"20224","A","골목상권","3110122","마장역 2번","HH","정체","104","59","103","51"
"20224","R","전통시장","3130314","풍납시장","HL","상권축소","130","50","103","51"
"20224","A","골목상권","3110621","목동역 5번","LL","다이나믹","92","49","103","51"
"20224","A","골목상권","3110003","세검정초등학교","HH","정체","119","55","103","51"
"20224","A","골목상권","3110377","미아사거리역 3번","LL","다이나믹","96","49","103","51"
"20224","A","골목상권","3110297","경동고등학교","LL","다이나믹","97","50","103","51"
"20224","A","골목상권","3110631","방화초등학교","LL","다이나믹","89","47","103","51"
"20224","A","골목상권","3110618","강서고등학교","LL","다이나믹","89","40","103","51"
"20224","D","발달상권","3120021","시청역_8번","HH","정체","149","72","103","51"
"20224","A","골목상권","3110501","연희어린이공원","HH","정체","104","54","103","51"
"20224","A","골목상권","3110253","중곡초등학교","LL","다이나믹","102","47","103","51"
"20224","A","골목상권","3111015","석촌역 3번","LL","다이나믹","93","46","103","51"
"20224","A","골목상권","3110418","광운대학교 남단","HL","상권축소","113","51","103","51"
"20224","R","전통시장","3130120","돈암시장(돈암제일시장)","HH","정체","114","58","103","51"
"20224","A","골목상권","3110382","솔밭공원역 1번","HH","정체","120","53","103","51"
"20224","D","발달상권","3120249","고덕역","HH","정체","104","57","103","51"
"20224","A","골목상권","3111071","천동초등학교","HL","상권축소","105","44","103","51"
"20224","A","골목상권","3110743","시흥초등학교(시흥1동우체국)","LL","다이나믹","96","46","103","51"
"20224","A","골목상권","3110874","원신초등학교(구세군관악영문교회)","HH","정체","117","60","103","51"
"20224","A","골목상권","3110087","이태원엔틱가구거리","HH","정체","113","58","103","51"
"20224","A","골목상권","3110755","동일여자고등학교","LH","상권확장","94","52","103","51"
"20224","D","발달상권","3120022","북창동(시청역_6번)","HH","정체","144","62","103","51"
"20224","A","골목상권","3111052","암사역 3번(천호동자전거거리)","LH","상권확장","88","52","103","51"
"20224","R","전통시장","3130204","경창시장","HL","상권축소","114","48","103","51"
"20224","A","골목상권","3110657","양천향교역 5번","LH","상권확장","84","53","103","51"
"20224","A","골목상권","3110700","고척초등학교","HL","상권축소","115","45","103","51"
"20224","A","골목상권","3110073","삼각지역 3번","LL","다이나믹","81","50","103","51"
"20224","A","골목상권","3110957","언북중학교","LL","다이나믹","70","44","103","51"
"20224","A","골목상권","3110552","성미산체육관","LH","상권확장","99","56","103","51"
"20224","R","전통시장","3130146","쌍문시장(쌍문역골목시장)","HL","상권축소","113","49","103","51"
"20224","A","골목상권","3110332","돌곶이역 3번","HH","정체","117","58","103","51"
"20224","A","골목상권","3110884","봉천역 4번(봉천110안전센터)","LL","다이나믹","101","50","103","51"
"20224","A","골목상권","3110749","금산초등학교(금천고등학교)","HH","정체","107","63","103","51"
"20224","R","전통시장","3130275","강남골목시장","LL","다이나믹","89","50","103","51"
"20224","A","골목상권","3110887","서울산업정보학교(서울삼성초등학교)","LH","상권확장","72","55","103","51"
"20224","A","골목상권","3110827","NH농협은행 상도동지점","LH","상권확장","101","55","103","51"
"20224","A","골목상권","3110468","응암역 3번","LL","다이나믹","91","50","103","51"
"20224","R","전통시장","3130075","노룬산시장(노룬산골목시장)","HH","정체","155","54","103","51"
"20224","R","전통시장","3130098","회기시장","HH","정체","114","52","103","51"
"20224","A","골목상권","3110294","서경대학교","LH","상권확장","96","58","103","51"
"20224","A","골목상권","3110367","강북구청","LL","다이나믹","79","38","103","51"
"20224","A","골목상권","3110662","까치산역 1번","LL","다이나믹","84","48","103","51"
"20224","A","골목상권","3110502","남가좌파출소","HH","정체","103","54","103","51"
"20224","R","전통시장","3130228","구로시장","HH","정체","120","55","103","51"
"20224","A","골목상권","3110624","목동문화체육센터","LL","다이나믹","80","49","103","51"
"20224","A","골목상권","3110928","서초우방유쉘아파트","LL","다이나믹","81","44","103","51"
"20224","A","골목상권","3110292","정릉역 2번","HL","상권축소","133","50","103","51"
"20224","R","전통시장","3130127","석관시장","HL","상권축소","129","47","103","51"
"20224","A","골목상권","3110330","돌곶이역 1번","LL","다이나믹","102","45","103","51"
"20224","A","골목상권","3110124","뚝섬역교차로","LH","상권확장","87","58","103","51"
"20224","A","골목상권","3110531","홍지문","HL","상권축소","112","51","103","51"
"20224","A","골목상권","3110979","청담초등학교","LL","다이나믹","87","41","103","51"
