기준_년분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,상권_변화_지표,상권_변화_지표_명,운영_영업_개월_평균,폐업_영업_개월_평균,서울_운영_영업_개월_평균,서울_폐업_영업_개월_평균
20223,A,골목상권,3110559,성산중학교,LL,다이나믹,58,44,101,51
20223,A,골목상권,3110542,마포구청역 7번,LL,다이나믹,85,45,101,51
20223,A,골목상권,3110587,공덕동주민센터,HH,정체,105,53,101,51
20223,A,골목상권,3110659,화곡역 4번,LL,다이나믹,87,48,101,51
20223,A,골목상권,3111002,한국교통안전공단 강남자동차검사소,HH,정체,111,61,101,51
20223,A,골목상권,3110040,중구회현체육센터(정화예술대남산캠퍼스),HH,정체,146,72,101,51
20223,A,골목상권,3111048,천호역 1번(천호문구완구거리),LL,다이나믹,100,49,101,51
20223,A,골목상권,3110760,선유도역 6번,LL,다이나믹,94,51,101,51
20223,A,골목상권,3110271,신내역 1번,HH,정체,110,79,101,51
20223,A,골목상권,3110048,장충동주민센터,LH,상권확장,100,58,101,51
20223,A,골목상권,3110819,신대방역 4번,HL,상권축소,120,50,101,51
20223,A,골목상권,3110926,신중초등학교,HL,상권축소,112,49,101,51
20223,A,골목상권,3110551,성서초등학교,LL,다이나믹,94,49,101,51
20223,A,골목상권,3110503,명지대학교교회,LL,다이나믹,85,44,101,51
20223,A,골목상권,3110541,동교초등학교,LL,다이나믹,90,44,101,51
20223,A,골목상권,3110668,화곡2동주민센터,LL,다이나믹,88,45,101,51
20223,A,골목상권,3110495,북가좌2동주민센터,LL,다이나믹,91,45,101,51
20223,A,골목상권,3110763,영등포구청역 2번,LL,다이나믹,58,49,101,51
20223,A,골목상권,3110006,부암동주민센터,LH,상권확장,86,56,101,51
20223,A,골목상권,3110387,쌍문초등학교,HL,상권축소,107,47,101,51
20223,A,골목상권,3110996,대치2동주민센터,HL,상권축소,104,50,101,51
20223,A,골목상권,3110794,영동초등학교,LL,다이나믹,86,44,101,51
20223,A,골목상권,3110378,송중동주민센터,LL,다이나믹,79,40,101,51
20223,A,골목상권,3110264,면목역 2번,LL,다이나믹,90,50,101,51
20223,A,골목상권,3110116,청계천박물관,LL,다이나믹,89,51,101,51
20223,A,골목상권,3110660,등촌3동주민센터,LL,다이나믹,97,48,101,51
20223,A,골목상권,3110035,동묘앞역 2번,HL,상권축소,123,49,101,51
20223,A,골목상권,3110019,창덕궁,HH,정체,127,58,101,51
20223,A,골목상권,3111067,강동구립성내도서관,LL,다이나믹,92,44,101,51
20223,A,골목상권,3110711,구로초등학교,LL,다이나믹,98,42,101,51
20223,A,골목상권,3111003,삼전역 4번,HL,상권축소,106,50,101,51
20223,A,골목상권,3110484,역촌역 3번,LL,다이나믹,81,50,101,51
20223,A,골목상권,3110895,샤로수길,LL,다이나믹,73,51,101,51
20223,A,골목상권,3110471,응암동우체국,LH,상권확장,97,51,101,51
20223,A,골목상권,3110971,선정릉역 4번,LL,다이나믹,82,47,101,51
20223,A,골목상권,3110148,어린이대공원역 3번,LH,상권확장,95,55,101,51
20223,A,골목상권,3110238,배꽃어린이공원,LL,다이나믹,83,35,101,51
20223,A,골목상권,3110030,동대문역 3번,HH,정체,166,62,101,51
20223,A,골목상권,3110846,남성역 1번,LL,다이나믹,98,49,101,51
20223,A,골목상권,3110212,답십리초등학교,LH,상권확장,88,52,101,51
20223,A,골목상권,3110888,청룡동주민센터,LH,상권확장,90,55,101,51
20223,A,골목상권,3110036,동묘앞역 3번,LL,다이나믹,82,36,101,51
20223,A,골목상권,3111034,오동나무공원(송파레미니스1단지),LL,다이나믹,96,51,101,51
20223,A,골목상권,3111007,석촌고분역 4번,LL,다이나믹,85,49,101,51
20223,A,골목상권,3110226,장안1동주민센터,LL,다이나믹,95,47,101,51
20223,A,골목상권,3110975,매봉역 1번,LH,상권확장,94,59,101,51
20223,A,골목상권,3110833,상도역 2번,LL,다이나믹,83,49,101,51
20223,A,골목상권,3111049,천호지구대(천호동자전거거리),LL,다이나믹,90,50,101,51
20223,A,골목상권,3110023,서울대병원,HH,정체,109,63,101,51
20223,A,골목상권,3110301,성신여대입구역 7번,LL,다이나믹,92,45,101,51
20223,A,골목상권,3110199,홍릉시장,HH,정체,150,55,101,51
20223,A,골목상권,3111089,상일여고(상일초등학교),LL,다이나믹,98,50,101,51
20223,A,골목상권,3110454,선정중학교,LL,다이나믹,88,46,101,51
20223,A,골목상권,3110188,용두동신동아아파트,HH,정체,103,52,101,51
20223,A,골목상권,3110446,내를건너서숲으로도서관,HL,상권축소,105,50,101,51
20223,A,골목상권,3110664,강서구청옆,LL,다이나믹,100,40,101,51
20223,A,골목상권,3110115,상왕십리역 3번,HH,정체,111,57,101,51
20223,A,골목상권,3110628,신목동역,HH,정체,104,55,101,51
20223,A,골목상권,3110683,오류고등학교,LL,다이나믹,69,44,101,51
20223,A,골목상권,3110614,목동로데오거리,LL,다이나믹,89,51,101,51
20223,A,골목상권,3110744,독산동성당,HL,상권축소,109,49,101,51
20223,A,골목상권,3110831,상도4동주민센터,LH,상권확장,93,58,101,51
20223,A,골목상권,3110814,서울지방병무청,HH,정체,107,55,101,51
20223,A,골목상권,3110813,보라매역 6번,LL,다이나믹,97,47,101,51
20223,A,골목상권,3110798,신풍역 2번,HL,상권축소,106,44,101,51
20223,A,골목상권,3111005,삼전역 3번,LL,다이나믹,81,49,101,51
20223,A,골목상권,3110772,신우어린이공원,HH,정체,172,54,101,51
20223,A,골목상권,3110882,신성초등학교,HH,정체,108,52,101,51
20223,A,골목상권,3110897,서울대입구역 8번,LL,다이나믹,86,47,101,51
20223,A,골목상권,3110228,장안근린공원,HL,상권축소,109,48,101,51
20223,A,골목상권,3110800,영등포동성당,HH,정체,148,57,101,51
20223,A,골목상권,3110318,KT월곡지사,LH,상권확장,100,52,101,51
20223,A,골목상권,3110421,석계역 1번,LH,상권확장,99,54,101,51
20223,A,골목상권,3110905,방배노인종합복지관(이수중학교),LH,상권확장,80,52,101,51
20223,A,골목상권,3110278,망우본동주민센터,HL,상권축소,113,48,101,51
20223,A,골목상권,3110879,신림현대아파트,HH,정체,136,56,101,51
20223,A,골목상권,3110437,당고개역 2번,HH,정체,121,52,101,51
20223,A,골목상권,3110369,성신여대운정그린캠퍼스,LL,다이나믹,92,43,101,51
20223,A,골목상권,3110898,청림동주민센터(상도중학교),LL,다이나믹,81,50,101,51
20223,A,골목상권,3110214,경희대후문,HH,정체,101,52,101,51
20223,A,골목상권,3110113,응봉산,LL,다이나믹,100,47,101,51
20223,A,골목상권,3110449,증산역 3번,HH,정체,112,53,101,51
20223,A,골목상권,3110611,신정역 1번,LL,다이나믹,84,47,101,51
20223,A,골목상권,3110506,연희임광아파트,HH,정체,103,57,101,51
20223,A,골목상권,3110351,수유북부시장옆,LL,다이나믹,89,41,101,51
20223,A,골목상권,3110985,청담근린공원,LL,다이나믹,87,40,101,51
20223,A,골목상권,3110198,동대문중앙새마을금고본점,HH,정체,135,58,101,51
20223,A,골목상권,3110516,정원여중,LH,상권확장,51,60,101,51
20223,A,골목상권,3110334,석관중앙교회,HH,정체,131,51,101,51
20223,A,골목상권,3110120,서울숲카페거리,LL,다이나믹,40,36,101,51
20223,A,골목상권,3110508,서연중학교,LL,다이나믹,58,42,101,51
20223,A,골목상권,3110513,연희파출소,HH,정체,102,52,101,51
20223,A,골목상권,3110447,구산초등학교,LL,다이나믹,93,48,101,51
20223,A,골목상권,3110348,강북문화예술회관,LL,다이나믹,85,47,101,51
20223,A,골목상권,3110211,전곡마을마당공원,HL,상권축소,101,47,101,51
20223,A,골목상권,3110250,화랑대역 7번,LL,다이나믹,67,44,101,51
20223,A,골목상권,3110737,금천세무서,HL,상권축소,139,50,101,51
20223,A,골목상권,3110110,상왕십리역 6번,LH,상권확장,81,57,101,51
20223,A,골목상권,3110372,강북중학교,LL,다이나믹,96,43,101,51
20223,A,골목상권,3110287,정릉3동주민센터,LH,상권확장,75,59,101,51
20223,A,골목상권,3110375,서울북부고용노동지청,HL,상권축소,101,48,101,51
20223,A,골목상권,3110390,방학초등학교,LL,다이나믹,98,48,101,51
20223,A,골목상권,3110321,동덕여대,LL,다이나믹,43,27,101,51
20223,A,골목상권,3110391,샘말어린이공원,LL,다이나믹,89,49,101,51
20223,A,골목상권,3110376,수송초등학교,LL,다이나믹,88,42,101,51
20223,A,골목상권,3111069,천호1동주민센터,LL,다이나믹,90,45,101,51
20223,A,골목상권,3110213,청량초등학교,LL,다이나믹,92,45,101,51
20223,A,골목상권,3110160,광진경찰서,LH,상권확장,90,60,101,51
20223,A,골목상권,3110274,서일대학교,HL,상권축소,104,46,101,51
20223,A,골목상권,3110953,학동근린공원,LH,상권확장,83,59,101,51
20223,A,골목상권,3110340,인수중학교,LL,다이나믹,90,46,101,51
20223,A,골목상권,3110125,사근동살곶이상점가,LH,상권확장,96,59,101,51
20223,A,골목상권,3110145,장안초등학교,LL,다이나믹,74,39,101,51
20223,A,골목상권,3110601,신월1동우편취급국,LL,다이나믹,98,46,101,51
20223,A,골목상권,3110799,영등포본동주민센터,HL,상권축소,104,51,101,51
20223,A,골목상권,3110524,연희세브란스병원,HH,정체,114,59,101,51
20223,A,골목상권,3111045,개미어린이공원,LL,다이나믹,75,49,101,51
20223,A,골목상권,3110570,KB국민은행 서강지점,LH,상권확장,94,53,101,51
20223,A,골목상권,3110456,구산보건지소,LL,다이나믹,82,46,101,51
20223,A,골목상권,3110912,방배동사이길,HH,정체,106,51,101,51
20223,A,골목상권,3110486,은평구청,LL,다이나믹,100,50,101,51
20223,A,골목상권,3110133,서울교통공사,HH,정체,127,62,101,51
20223,A,골목상권,3110844,흑석2치안센터,HH,정체,110,59,101,51
20223,A,골목상권,3110686,수궁동주민센터,HH,정체,108,56,101,51
20223,A,골목상권,3110978,도곡2동주민센터(대치중학교),HH,정체,136,54,101,51
20223,A,골목상권,3110381,번동주공2단지,HL,상권축소,113,46,101,51
20223,A,골목상권,3110239,중랑역 2번,HL,상권축소,103,45,101,51
20223,A,골목상권,3110031,창신역 1번,HL,상권축소,111,50,101,51
20223,A,골목상권,3110962,도산공원북측,LL,다이나믹,68,46,101,51
20223,A,골목상권,3110248,먹골파출소,HH,정체,108,59,101,51
20223,A,골목상권,3110032,수족관거리,HL,상권축소,127,50,101,51
20223,A,골목상권,3110055,황학동벼룩시장,HH,정체,155,70,101,51
20223,A,골목상권,3110536,돈의문센트레빌아파트입구,LL,다이나믹,81,50,101,51
20223,A,골목상권,3110344,화계중학교,LL,다이나믹,93,41,101,51
20223,A,골목상권,3111033,문정동성당,LH,상권확장,88,52,101,51
20223,A,골목상권,3110875,보라매동주민센터(당곡고등학교),LL,다이나믹,71,40,101,51
20223,A,골목상권,3110705,고산초등학교,LL,다이나믹,89,46,101,51
20223,A,골목상권,3111041,거여역 8번,LH,상권확장,96,62,101,51
20223,A,골목상권,3110931,삼성전자서울R&D(서울우면초등학교),LL,다이나믹,40,38,101,51
20223,A,골목상권,3110111,대현산장미원,LL,다이나믹,80,28,101,51
20223,A,골목상권,3110086,이태원역 북측,LH,상권확장,79,52,101,51
20223,A,골목상권,3110088,오산고등학교,HL,상권축소,102,47,101,51
20223,A,골목상권,3110955,논현초등학교,LL,다이나믹,74,42,101,51
20223,A,골목상권,3110087,이태원엔틱가구거리,HH,정체,113,57,101,51
20223,A,골목상권,3110754,삼성산자연공원(서울금천초등학교),HL,상권축소,107,48,101,51
20223,A,골목상권,3110607,금빛새마을금고본점,HH,정체,108,60,101,51
20223,A,골목상권,3110073,삼각지역 3번,LL,다이나믹,82,49,101,51
20223,A,골목상권,3110783,영등포시장역 1번,HL,상권축소,115,47,101,51
20223,A,골목상권,3110552,성미산체육관,LH,상권확장,98,56,101,51
20223,A,골목상권,3110377,미아사거리역 3번,LL,다이나믹,93,49,101,51
20223,A,골목상권,3110091,리움미술관,LL,다이나믹,58,47,101,51
20223,A,골목상권,3110837,숭실대입구역 1번,LH,상권확장,90,52,101,51
20223,A,골목상권,3110263,면목역 1번,LL,다이나믹,87,41,101,51
20223,A,골목상권,3110425,계상초등학교,HL,상권축소,103,44,101,51
20223,A,골목상권,3110547,KB국민은행 망원동지점,LL,다이나믹,91,48,101,51
20223,A,골목상권,3110640,방화역 1번,HL,상권축소,114,51,101,51
20223,A,골목상권,3110592,서울금융고등학교,HL,상권축소,112,48,101,51
20223,A,골목상권,3110297,경동고등학교,LL,다이나믹,95,49,101,51
20223,A,골목상권,3111015,석촌역 3번,LL,다이나믹,90,46,101,51
20223,A,골목상권,3110858,신대방역 1번,LL,다이나믹,90,41,101,51
20223,A,골목상권,3110647,화곡역 5번,LL,다이나믹,87,46,101,51
20223,A,골목상권,3110713,구로보건소,HL,상권축소,106,48,101,51
20223,A,골목상권,3110195,동대문구청,HH,정체,117,52,101,51
20223,A,골목상권,3110455,역촌노인복지관,LL,다이나믹,87,46,101,51
20223,A,골목상권,3110451,증산역 4번,HL,상권축소,108,50,101,51
20223,A,골목상권,3110457,예일여고,HH,정체,107,61,101,51
20223,A,골목상권,3110791,신풍역 3번,LH,상권확장,81,56,101,51
20223,A,골목상권,3110265,망우역 1번,HL,상권축소,123,50,101,51
20223,A,골목상권,3110499,연가초등학교,LH,상권확장,91,53,101,51
20223,A,골목상권,3110468,응암역 3번,LL,다이나믹,89,49,101,51
20223,A,골목상권,3110746,금천금빛공원(은행나무사거리서측),HL,상권축소,103,43,101,51
20223,A,골목상권,3110394,방학중학교,LL,다이나믹,88,45,101,51
20223,A,골목상권,3110233,중랑역 1번,HL,상권축소,105,45,101,51
20223,A,골목상권,3110360,수유초등학교,HL,상권축소,103,43,101,51
20223,A,골목상권,3110253,중곡초등학교,HL,상권축소,102,47,101,51
20223,A,골목상권,3110294,서경대학교,LH,상권확장,93,58,101,51
20223,A,골목상권,3110166,구의1동주민센터,LL,다이나믹,91,47,101,51
20223,A,골목상권,3110743,시흥초등학교(시흥1동우체국),LL,다이나믹,94,46,101,51
20223,A,골목상권,3110948,헌인가구단지,HH,정체,148,68,101,51
20223,A,골목상권,3111052,암사역 3번(천호동자전거거리),LH,상권확장,86,52,101,51
20223,A,골목상권,3110013,체부동홍종문가옥,LL,다이나믹,76,51,101,51
20223,A,골목상권,3110007,사직공원(한국사회과학도서관),LH,상권확장,90,57,101,51
20223,A,골목상권,3110003,세검정초등학교,HH,정체,116,55,101,51
20223,A,골목상권,3110631,방화초등학교,LL,다이나믹,92,45,101,51
20223,A,골목상권,3110467,은평요양병원,HH,정체,103,54,101,51
20223,A,골목상권,3110236,신묵초등학교,LL,다이나믹,93,44,101,51
20223,A,골목상권,3110122,마장역 2번,HH,정체,103,59,101,51
20223,A,골목상권,3111071,천동초등학교,LL,다이나믹,99,45,101,51
20223,A,골목상권,3110424,상계초등학교,LL,다이나믹,87,45,101,51
20223,A,골목상권,3110957,언북중학교,LL,다이나믹,67,45,101,51
20223,A,골목상권,3110367,강북구청,LL,다이나믹,77,38,101,51
20223,A,골목상권,3110223,군자초등학교,LL,다이나믹,100,47,101,51
20223,A,골목상권,3110332,돌곶이역 3번,HH,정체,114,57,101,51
20223,A,골목상권,3110428,상계5동주민센터,LL,다이나믹,85,47,101,51
20223,A,골목상권,3110657,양천향교역 5번,LH,상권확장,82,53,101,51
20223,A,골목상권,3110855,신대방역 2번,HL,상권축소,103,48,101,51
20223,A,골목상권,3110662,까치산역 1번,LL,다이나믹,82,48,101,51
20223,A,골목상권,3110618,강서고등학교,LL,다이나믹,85,39,101,51
20223,A,골목상권,3110629,송정역 4번,LL,다이나믹,97,49,101,51
20223,A,골목상권,3110653,화곡역 2번,LL,다이나믹,88,47,101,51
20223,A,골목상권,3110599,신월1파출소,LL,다이나믹,95,40,101,51
20223,A,골목상권,3110327,상월곡역 2번,HH,정체,108,55,101,51
20223,A,골목상권,3110840,중앙대학교,LH,상권확장,92,54,101,51
20223,A,골목상권,3110382,솔밭공원역 1번,HH,정체,116,54,101,51
20223,A,골목상권,3110827,NH농협은행 상도동지점,HH,정체,101,54,101,51
20223,A,골목상권,3110832,노량진초등학교,HH,정체,130,59,101,51
20223,A,골목상권,3110812,신길6동주민센터,LH,상권확장,91,53,101,51
20223,A,골목상권,3110938,바우뫼공원,HH,정체,116,52,101,51
20223,A,골목상권,3110685,금강수목원아파트,HH,정체,105,60,101,51
20223,A,골목상권,3110319,종암동주민센터,HH,정체,115,59,101,51
20223,A,골목상권,3110700,고척초등학교,HL,상권축소,111,45,101,51
20223,A,골목상권,3110999,윗방죽마을공원,LL,다이나믹,50,27,101,51
20223,A,골목상권,3110884,봉천역 4번(봉천110안전센터),LL,다이나믹,100,50,101,51
20223,A,골목상권,3110904,이수역 5번,HH,정체,108,57,101,51
20223,A,골목상권,3110695,개봉1동주민센터,HL,상권축소,104,45,101,51
20223,A,골목상권,3110418,광운대학교 남단,HL,상권축소,111,51,101,51
20223,A,골목상권,3110292,정릉역 2번,HL,상권축소,135,49,101,51
20223,A,골목상권,3111057,천호공원(해공체육문화센터),HL,상권축소,108,50,101,51
20223,A,골목상권,3110621,목동역 5번,LL,다이나믹,89,48,101,51
20223,A,골목상권,3110969,베르사이유1아파트,HL,상권축소,102,50,101,51
20223,A,골목상권,3110874,원신초등학교(구세군관악영문교회),HH,정체,118,58,101,51
20223,A,골목상권,3110502,남가좌파출소,LH,상권확장,100,54,101,51
20223,A,골목상권,3110515,홍은중학교,LH,상권확장,89,59,101,51
20223,A,골목상권,3110928,서초우방유쉘아파트,LL,다이나믹,78,44,101,51
20223,A,골목상권,3110531,홍지문,HL,상권축소,109,51,101,51
20223,A,골목상권,3110501,연희어린이공원,LH,상권확장,98,54,101,51
20223,A,골목상권,3110124,뚝섬역교차로,LH,상권확장,84,59,101,51
20223,A,골목상권,3110749,금산초등학교(금천고등학교),HH,정체,105,62,101,51
20223,A,골목상권,3110175,푸른동산공원,LL,다이나믹,93,46,101,51
20223,A,골목상권,3110986,삼성중앙역 7번,LL,다이나믹,75,45,101,51
20223,A,골목상권,3110755,동일여자고등학교,LH,상권확장,92,52,101,51
20223,A,골목상권,3110887,서울산업정보학교(서울삼성초등학교),LH,상권확장,71,55,101,51
20223,A,골목상권,3110229,장평중학교,HL,상권축소,101,48,101,51
20223,A,골목상권,3110174,아차산역 1번,HL,상권축소,101,50,101,51
20223,A,골목상권,3110624,목동문화체육센터,LL,다이나믹,81,48,101,51
20223,A,골목상권,3111032,방이역 1번,HH,정체,111,52,101,51
20223,A,골목상권,3110225,촬영소사거리,HL,상권축소,105,50,101,51
20223,A,골목상권,3110979,청담초등학교,LL,다이나믹,85,40,101,51
20223,A,골목상권,3110330,돌곶이역 1번,HL,상권축소,101,44,101,51
20223,A,골목상권,3110011,청운초등학교,HH,정체,111,55,101,51
20223,A,골목상권,3110106,금북초등학교,LH,상권확장,97,55,101,51
20223,A,골목상권,3110678,염창무학아파트,HH,정체,110,69,101,51
20223,A,골목상권,3110149,세종대학교,HH,정체,109,55,101,51
20223,A,골목상권,3111090,강일동주민센터,LL,다이나믹,65,39,101,51
20223,A,골목상권,3110470,신진과학기술고등학교,LL,다이나믹,94,49,101,51
20223,A,골목상권,3110156,군자역 5번,LH,상권확장,75,55,101,51
20223,A,골목상권,3110769,대림차이나타운(대림역 12번),LL,다이나믹,69,40,101,51
20223,A,골목상권,3110326,장위동성당,HH,정체,137,72,101,51
20223,A,골목상권,3110795,도림초등학교,LH,상권확장,86,60,101,51
20223,A,골목상권,3110845,사당종합체육관,HH,정체,127,52,101,51
20223,A,골목상권,3110818,신대방역 3번,LL,다이나믹,98,40,101,51
20223,A,골목상권,3110708,화원어린이공원,HL,상권축소,104,50,101,51
20223,A,골목상권,3110682,온수역 8번,LH,상권확장,72,61,101,51
20223,A,골목상권,3110414,장석교회,LL,다이나믹,82,43,101,51
20223,A,골목상권,3110298,솔숲어린이공원,HL,상권축소,133,51,101,51
20223,A,골목상권,3110987,영동대교남단,LL,다이나믹,78,46,101,51
20223,A,골목상권,3110567,광흥창역 6번,HH,정체,136,54,101,51
20223,A,골목상권,3110613,신정네거리역 4번,HH,정체,124,53,101,51
20223,A,골목상권,3110697,개봉3동주민센터,LL,다이나믹,92,41,101,51
20223,A,골목상권,3110923,방배역 1번,HL,상권축소,103,47,101,51
20223,A,골목상권,3110719,영서중학교,HH,정체,120,59,101,51
20223,A,골목상권,3111079,둔촌고등학교(둔촌중학교),HH,정체,107,52,101,51
20223,A,골목상권,3110070,용산세무서,HH,정체,165,67,101,51
20223,A,골목상권,3110392,발바닥공원,HL,상권축소,131,48,101,51
20223,A,골목상권,3110650,우장산힐스테이트,LL,다이나믹,77,46,101,51
20223,A,골목상권,3110801,신풍역 6번(신길6동공영주차장),LH,상권확장,91,53,101,51
20223,A,골목상권,3111020,방이동고분군(방산고등학교),HL,상권축소,104,50,101,51
20223,A,골목상권,3110487,불광역 8번,HH,정체,109,64,101,51
20223,A,골목상권,3110584,아현역 4번,LH,상권확장,96,66,101,51
20223,A,골목상권,3110838,상도1동주민센터앞,LH,상권확장,89,57,101,51
20223,A,골목상권,3110093,우사단길,LL,다이나믹,90,48,101,51
20223,A,골목상권,3110062,한강로동땡땡거리(은행나무길),HH,정체,107,63,101,51
20223,A,골목상권,3110094,오산중학교,HH,정체,116,67,101,51
20223,A,골목상권,3110586,서울서부지방법원,HH,정체,119,54,101,51
20223,A,골목상권,3110081,해방촌 남동측,LL,다이나믹,70,45,101,51
20223,A,골목상권,3110066,서울역 15번,HH,정체,101,57,101,51
20223,A,골목상권,3110061,효창동주민센터,LH,상권확장,84,60,101,51
20223,A,골목상권,3110903,방배아이파크아파트,LL,다이나믹,99,48,101,51
20223,A,골목상권,3110080,해방촌예술마을,LL,다이나믹,92,46,101,51
20223,A,골목상권,3110913,방현초등학교(방배119안전센터),HH,정체,119,55,101,51
20223,A,골목상권,3110329,우리은행체육관,LL,다이나믹,88,50,101,51
20223,A,골목상권,3110645,우장산역 4번,LL,다이나믹,84,47,101,51
20223,A,골목상권,3110014,경복고등학교,LH,상권확장,99,61,101,51
20223,A,골목상권,3110594,신월중학교,LL,다이나믹,96,50,101,51
20223,A,골목상권,3110540,망원나들목체육관,LH,상권확장,82,52,101,51
20223,A,골목상권,3110018,중앙고등학교,LL,다이나믹,100,50,101,51
20223,A,골목상권,3110940,양재근린공원(양재2동주민센터),HH,정체,129,57,101,51
20223,A,골목상권,3110473,구산역 1번,LL,다이나믹,83,48,101,51
20223,A,골목상권,3110053,청구역 1번,HH,정체,105,51,101,51
20223,A,골목상권,3110595,메디힐병원,HH,정체,108,53,101,51
20223,A,골목상권,3110204,간데메공원,LL,다이나믹,101,49,101,51
20223,A,골목상권,3110140,건대입구역 6번,LL,다이나믹,84,47,101,51
20223,A,골목상권,3110872,신림초등학교,LL,다이나믹,83,47,101,51
20223,A,골목상권,3110353,수유동우체국,LH,상권확장,98,59,101,51
20223,A,골목상권,3110185,용두초등학교,HL,상권축소,131,43,101,51
20223,A,골목상권,3110136,경수초등학교,LL,다이나믹,81,49,101,51
20223,A,골목상권,3111014,송파나루역 2번,LL,다이나믹,87,49,101,51
20223,A,골목상권,3110205,경희대삼거리,LL,다이나믹,92,47,101,51
20223,A,골목상권,3110242,면목5동주민센터,LH,상권확장,85,52,101,51
20223,A,골목상권,3110245,KB국민은행 중화동지점,HL,상권축소,107,45,101,51
20223,A,골목상권,3110438,경춘선숲길 우측,LL,다이나믹,91,47,101,51
20223,A,골목상권,3110483,연천초등학교,LH,상권확장,75,57,101,51
20223,A,골목상권,3110972,강남세브란스병원미래의학연구센터,LH,상권확장,71,61,101,51
20223,A,골목상권,3110167,용마초등학교,HL,상권축소,113,50,101,51
20223,A,골목상권,3110010,평창동서측,LH,상권확장,97,56,101,51
20223,A,골목상권,3110790,대림1동주민센터,HL,상권축소,104,44,101,51
20223,A,골목상권,3110803,신길2동우편취급국,HL,상권축소,112,45,101,51
20223,A,골목상권,3110154,광진정말공원,HL,상권축소,102,50,101,51
20223,A,골목상권,3110273,장스여성병원,HL,상권축소,109,48,101,51
20223,A,골목상권,3110596,서서울호수공원,LL,다이나믹,94,51,101,51
20223,A,골목상권,3110025,충신시장옆,HL,상권축소,112,50,101,51
20223,A,골목상권,3110208,시조사삼거리,LL,다이나믹,96,42,101,51
20223,A,골목상권,3110034,창신1동주민센터,HH,정체,120,74,101,51
20223,A,골목상권,3110306,미아초등학교,LL,다이나믹,92,45,101,51
20223,A,골목상권,3110961,언주역 3번,LL,다이나믹,76,42,101,51
20223,A,골목상권,3110521,홍제역 4번,HL,상권축소,124,49,101,51
20223,A,골목상권,3110203,떡전교사거리,HL,상권축소,112,45,101,51
20223,A,골목상권,3110433,공릉역 2번,LL,다이나믹,82,46,101,51
20223,A,골목상권,3110407,도봉역 2번,HL,상권축소,117,45,101,51
20223,A,골목상권,3110641,공항고등학교,LH,상권확장,83,53,101,51
20223,A,골목상권,3110485,연신내우체국,LL,다이나믹,98,48,101,51
20223,A,골목상권,3111031,장지동주민센터(한림연예예술고교),LL,다이나믹,90,46,101,51
20223,A,골목상권,3110190,고대앞사거리,HL,상권축소,103,50,101,51
20223,A,골목상권,3110710,남구로역 3번,HL,상권축소,109,47,101,51
20223,A,골목상권,3110331,돌곶이역 8번,LL,다이나믹,99,50,101,51
20223,A,골목상권,3110343,무너미어린이공원,LL,다이나믹,82,45,101,51
20223,A,골목상권,3110672,백석중학교,LL,다이나믹,62,41,101,51
20223,A,골목상권,3110830,상도초등학교,LH,상권확장,86,56,101,51
20223,A,골목상권,3110841,중대부중,HH,정체,116,70,101,51
20223,A,골목상권,3110701,고척동성당,HH,정체,110,55,101,51
20223,A,골목상권,3110956,언주역 8번,LH,상권확장,99,57,101,51
20223,A,골목상권,3110867,국제신학대학원대학교(남서울중학교),LL,다이나믹,96,46,101,51
20223,A,골목상권,3110914,내방역 6번,LH,상권확장,86,54,101,51
20223,A,골목상권,3110991,삼성중앙역 5번,HH,정체,104,51,101,51
20223,A,골목상권,3110406,도봉산역 1번,LH,상권확장,98,54,101,51
20223,A,골목상권,3110044,관성묘,HL,상권축소,157,49,101,51
20223,A,골목상권,3110419,수락산디자인거리,LL,다이나믹,92,51,101,51
20223,A,골목상권,3110721,가리봉파출소,HL,상권축소,123,41,101,51
20223,A,골목상권,3110718,한국SGI본부,LL,다이나믹,88,51,101,51
20223,A,골목상권,3110864,신림우방아파트,LL,다이나믹,73,49,101,51
20223,A,골목상권,3110251,장안중학교,LL,다이나믹,96,44,101,51
20223,A,골목상권,3110900,낙성대역 1번(관악구민 종합체육센터),LL,다이나믹,79,51,101,51
20223,A,골목상권,3110400,도봉구보건소,HL,상권축소,102,49,101,51
20223,A,골목상권,3110748,백산초등학교,LL,다이나믹,99,43,101,51
20223,A,골목상권,3110538,충정로역 3번,LL,다이나믹,92,44,101,51
20223,A,골목상권,3111004,삼전역 1번,LL,다이나믹,93,44,101,51
20223,A,골목상권,3111022,석촌중학교(방이육교),HH,정체,131,52,101,51
20223,A,골목상권,3110736,독산119안전센터,HL,상권축소,102,42,101,51
20223,A,골목상권,3111025,경찰병원역 3번,LL,다이나믹,88,51,101,51
20223,A,골목상권,3110206,텃골근린공원,LL,다이나믹,79,48,101,51
20223,A,골목상권,3110216,전농중학교,HH,정체,113,53,101,51
20223,A,골목상권,3110906,서문여고,HH,정체,108,56,101,51
20223,A,골목상권,3110047,다산성곽길,LL,다이나믹,64,37,101,51
20223,A,골목상권,3110374,송중초등학교,LL,다이나믹,100,46,101,51
20223,A,골목상권,3110196,홍릉근린공원,HL,상권축소,127,45,101,51
20223,A,골목상권,3110192,동의보감타워,LL,다이나믹,98,46,101,51
20223,A,골목상권,3110342,국립재활원,LL,다이나믹,94,40,101,51
